Tempo(s),Canal 1(V),Canal 2(V)
-350.00E-06,-783.92488E-03,+321.45100E-03
-325.00E-06,-747.94572E-03,+319.22736E-03
-300.00E-06,-711.12324E-03,+316.57652E-03
-275.00E-06,-682.34263E-03,+316.21244E-03
-250.00E-06,-644.94327E-03,+312.90825E-03
-225.00E-06,-607.51809E-03,+310.53384E-03
-200.00E-06,-571.72635E-03,+310.94853E-03
-175.00E-06,-528.58660E-03,+310.70960E-03
-150.00E-06,-490.62107E-03,+306.68970E-03
-125.00E-06,-446.32474E-03,+305.93577E-03
-100.00E-06,-409.11399E-03,+304.36538E-03
-75.00E-06,-377.81989E-03,+303.77491E-03
-50.00E-06,-344.85477E-03,+301.45102E-03
-25.00E-06,-307.44279E-03,+298.34816E-03
+0.0E+00,-275.59584E-03,+299.15201E-03
+25.00E-06,-238.82466E-03,+299.15201E-03
+50.00E-06,-200.59605E-03,+294.44095E-03
+75.00E-06,-164.40274E-03,+293.07174E-03
+100.00E-06,-126.96542E-03,+293.90071E-03
+125.00E-06,-92.05340E-03,+289.16449E-03
+150.00E-06,-57.80709E-03,+290.30771E-03
+175.00E-06,-19.20135E-03,+285.79766E-03
+200.00E-06,+12.40627E-03,+286.61410E-03
+225.00E-06,+48.87615E-03,+282.05404E-03
+250.00E-06,+86.52687E-03,+282.19240E-03
+275.00E-06,+127.45638E-03,+280.05663E-03
+300.00E-06,+157.75822E-03,+278.10929E-03
+325.00E-06,+199.07728E-03,+276.56405E-03
+350.00E-06,+242.59504E-03,+275.99880E-03
+375.00E-06,+271.51431E-03,+274.46616E-03
+400.00E-06,+308.02226E-03,+272.10431E-03
+425.00E-06,+353.14775E-03,+270.81014E-03
+450.00E-06,+398.95145E-03,+267.61944E-03
+475.00E-06,+435.57192E-03,+267.27989E-03
+500.00E-06,+470.44653E-03,+266.30011E-03
+525.00E-06,+503.13505E-03,+265.74750E-03
+550.00E-06,+537.73276E-03,+262.38073E-03
+575.00E-06,+576.33809E-03,+263.09693E-03
+600.00E-06,+611.06218E-03,+263.48586E-03
+625.00E-06,+644.00194E-03,+258.00889E-03
+650.00E-06,+680.69824E-03,+261.14949E-03
+675.00E-06,+708.78810E-03,+257.60686E-03
+700.00E-06,+739.96864E-03,+256.27510E-03
+725.00E-06,+770.24568E-03,+256.58905E-03
+750.00E-06,+797.01734E-03,+253.36067E-03
+775.00E-06,+826.40112E-03,+254.00137E-03
+800.00E-06,+858.67569E-03,+255.84797E-03
+825.00E-06,+879.56671E-03,+254.99362E-03
+850.00E-06,+908.05896E-03,+257.56929E-03
+875.00E-06,+932.31843E-03,+258.82565E-03
+900.00E-06,+957.28068E-03,+264.08947E-03
+925.00E-06,+984.93127E-03,+272.94612E-03
+950.00E-06,+1.01256971E+00,+283.80047E-03
+975.00E-06,+1.03920289E+00,+296.51402E-03
+1.00000E-03,+1.06692890E+00,+315.35826E-03
+1.02500E-03,+1.10143877E+00,+335.79818E-03
+1.05000E-03,+1.13470536E+00,+359.50421E-03
+1.07500E-03,+1.16843672E+00,+383.59973E-03
+1.10000E-03,+1.21280874E+00,+413.19767E-03
+1.12500E-03,+1.26736921E+00,+453.23577E-03
+1.15000E-03,+1.31715528E+00,+498.17285E-03
+1.17500E-03,+1.35539614E+00,+542.20539E-03
+1.20000E-03,+1.37961753E+00,+579.24075E-03
+1.22500E-03,+1.41067286E+00,+609.45402E-03
+1.25000E-03,+1.45273313E+00,+643.68779E-03
+1.27500E-03,+1.50409025E+00,+685.96186E-03
+1.30000E-03,+1.54941658E+00,+732.01720E-03
+1.32500E-03,+1.58892651E+00,+771.71547E-03
+1.35000E-03,+1.62720541E+00,+811.74051E-03
+1.37500E-03,+1.66322328E+00,+849.15253E-03
+1.40000E-03,+1.70966762E+00,+886.38908E-03
+1.42500E-03,+1.75228119E+00,+928.14787E-03
+1.45000E-03,+1.79177846E+00,+968.16048E-03
+1.47500E-03,+1.83294668E+00,+1.00816021E+00
+1.50000E-03,+1.87427829E+00,+1.04770791E+00
+1.52500E-03,+1.91343667E+00,+1.08704218E+00
+1.55000E-03,+1.95147662E+00,+1.12831107E+00
+1.57500E-03,+1.98826077E+00,+1.16780860E+00
+1.60000E-03,+2.02259510E+00,+1.20354970E+00
+1.62500E-03,+2.05807198E+00,+1.24161488E+00
+1.65000E-03,+2.09859976E+00,+1.27699173E+00
+1.67500E-03,+2.13712997E+00,+1.31524564E+00
+1.70000E-03,+2.16707972E+00,+1.35241895E+00
+1.72500E-03,+2.19675303E+00,+1.38484355E+00
+1.75000E-03,+2.22848667E+00,+1.41586120E+00
+1.77500E-03,+2.26935367E+00,+1.44865000E+00
+1.80000E-03,+2.30971768E+00,+1.48691650E+00
+1.82500E-03,+2.34489375E+00,+1.52441648E+00
+1.85000E-03,+2.37765765E+00,+1.55914005E+00
+1.87500E-03,+2.41567262E+00,+1.59594899E+00
+1.90000E-03,+2.45417794E+00,+1.63106196E+00
+1.92500E-03,+2.49538387E+00,+1.66871283E+00
+1.95000E-03,+2.53691636E+00,+1.70542142E+00
+1.97500E-03,+2.57439122E+00,+1.74341145E+00
+2.00000E-03,+2.60468054E+00,+1.77735620E+00
+2.02500E-03,+2.64088621E+00,+1.81672787E+00
+2.05000E-03,+2.67671546E+00,+1.85260760E+00
+2.07500E-03,+2.71156448E+00,+1.88974301E+00
+2.10000E-03,+2.74635043E+00,+1.92513245E+00
+2.12500E-03,+2.78099930E+00,+1.96014495E+00
+2.15000E-03,+2.81092390E+00,+1.99182843E+00
+2.17500E-03,+2.84087357E+00,+2.02300923E+00
+2.20000E-03,+2.87162744E+00,+2.05533350E+00
+2.22500E-03,+2.89940366E+00,+2.08763245E+00
+2.25000E-03,+2.93005688E+00,+2.11504433E+00
+2.27500E-03,+2.95898904E+00,+2.14413997E+00
+2.30000E-03,+2.98245680E+00,+2.17277050E+00
+2.32500E-03,+3.01235564E+00,+2.19956690E+00
+2.35000E-03,+3.04182855E+00,+2.22790871E+00
+2.37500E-03,+3.06385070E+00,+2.25411476E+00
+2.40000E-03,+3.08925273E+00,+2.27893897E+00
+2.42500E-03,+3.11017033E+00,+2.30059713E+00
+2.45000E-03,+3.13163999E+00,+2.32229320E+00
+2.47500E-03,+3.15454176E+00,+2.34549655E+00
+2.50000E-03,+3.17446662E+00,+2.36479318E+00
+2.52500E-03,+3.19789601E+00,+2.39086106E+00
+2.55000E-03,+3.22258194E+00,+2.40903926E+00
+2.57500E-03,+3.24344914E+00,+2.43289606E+00
+2.60000E-03,+3.26361218E+00,+2.45641387E+00
+2.62500E-03,+3.28947874E+00,+2.47421537E+00
+2.65000E-03,+3.31019531E+00,+2.49978055E+00
+2.67500E-03,+3.33765743E+00,+2.52241887E+00
+2.70000E-03,+3.36293421E+00,+2.54709226E+00
+2.72500E-03,+3.38611226E+00,+2.57214236E+00
+2.75000E-03,+3.41033299E+00,+2.59506967E+00
+2.77500E-03,+3.43167772E+00,+2.62216764E+00
+2.80000E-03,+3.45783348E+00,+2.64554697E+00
+2.82500E-03,+3.48647678E+00,+2.67258217E+00
+2.85000E-03,+3.50926558E+00,+2.69494387E+00
+2.87500E-03,+3.53187853E+00,+2.71944118E+00
+2.90000E-03,+3.55596149E+00,+2.74228051E+00
+2.92500E-03,+3.57665255E+00,+2.76407701E+00
+2.95000E-03,+3.59993117E+00,+2.78628803E+00
+2.97500E-03,+3.61927799E+00,+2.80821040E+00
+3.00000E-03,+3.63885051E+00,+2.82999421E+00
+3.02500E-03,+3.65513178E+00,+2.84843650E+00
+3.05000E-03,+3.67030855E+00,+2.86608706E+00
+3.07500E-03,+3.69024509E+00,+2.88452912E+00
+3.10000E-03,+3.70624985E+00,+2.89973017E+00
+3.12500E-03,+3.72189129E+00,+2.91567236E+00
+3.15000E-03,+3.73941568E+00,+2.93339856E+00
+3.17500E-03,+3.75892625E+00,+2.95218001E+00
+3.20000E-03,+3.76939092E+00,+2.96922792E+00
+3.22500E-03,+3.78577235E+00,+2.98211726E+00
+3.25000E-03,+3.79814725E+00,+3.00040846E+00
+3.27500E-03,+3.80720508E+00,+3.01412711E+00
+3.30000E-03,+3.82016975E+00,+3.02670232E+00
+3.32500E-03,+3.82935304E+00,+3.03951643E+00
+3.35000E-03,+3.83655131E+00,+3.04837291E+00
+3.37500E-03,+3.84726772E+00,+3.05738091E+00
+3.40000E-03,+3.85082333E+00,+3.06838567E+00
+3.42500E-03,+3.86087294E+00,+3.07303417E+00
+3.45000E-03,+3.87025794E+00,+3.08229281E+00
+3.47500E-03,+3.87224235E+00,+3.09284571E+00
+3.50000E-03,+3.88501889E+00,+3.09833564E+00
+3.52500E-03,+3.89243141E+00,+3.10704149E+00
+3.55000E-03,+3.89745599E+00,+3.11101143E+00
+3.57500E-03,+3.90896346E+00,+3.11853675E+00
+3.60000E-03,+3.90830995E+00,+3.12293343E+00
+3.62500E-03,+3.91994369E+00,+3.13150153E+00
+3.65000E-03,+3.92533307E+00,+3.13758171E+00
+3.67500E-03,+3.93047093E+00,+3.14495595E+00
+3.70000E-03,+3.93594863E+00,+3.14949148E+00
+3.72500E-03,+3.93883814E+00,+3.15941553E+00
+3.75000E-03,+3.94927731E+00,+3.16158943E+00
+3.77500E-03,+3.95003159E+00,+3.16931563E+00
+3.80000E-03,+3.95219208E+00,+3.17037050E+00
+3.82500E-03,+3.95628800E+00,+3.17557160E+00
+3.85000E-03,+3.95985577E+00,+3.18043338E+00
+3.87500E-03,+3.96567164E+00,+3.18552134E+00
+3.90000E-03,+3.96436556E+00,+3.18864955E+00
+3.92500E-03,+3.96538270E+00,+3.19249380E+00
+3.95000E-03,+3.96554678E+00,+3.19138825E+00
+3.97500E-03,+3.96422757E+00,+3.19393841E+00
+4.00000E-03,+3.96743057E+00,+3.19381265E+00
+4.02500E-03,+3.97096148E+00,+3.19637557E+00
+4.05000E-03,+3.97539573E+00,+3.19823480E+00
+4.07500E-03,+3.98267003E+00,+3.20119996E+00
+4.10000E-03,+3.98123742E+00,+3.20495618E+00
+4.12500E-03,+3.98564667E+00,+3.20769442E+00
+4.15000E-03,+3.98685311E+00,+3.21023242E+00
+4.17500E-03,+3.98784566E+00,+3.21270707E+00
+4.20000E-03,+3.99204126E+00,+3.21403891E+00
+4.22500E-03,+3.99072234E+00,+3.21562180E+00
+4.25000E-03,+3.99092292E+00,+3.21868740E+00
+4.27500E-03,+3.99555898E+00,+3.21832285E+00
+4.30000E-03,+3.99768198E+00,+3.22093594E+00
+4.32500E-03,+3.99858664E+00,+3.22465426E+00
+4.35000E-03,+4.00142627E+00,+3.22377509E+00
+4.37500E-03,+4.00424009E+00,+3.22628768E+00
+4.40000E-03,+4.00846138E+00,+3.22981805E+00
+4.42500E-03,+4.01000628E+00,+3.23130015E+00
+4.45000E-03,+4.01401391E+00,+3.23274501E+00
+4.47500E-03,+4.01701658E+00,+3.23584805E+00
+4.50000E-03,+4.01768198E+00,+3.23809688E+00
+4.52500E-03,+4.02420197E+00,+3.24318452E+00
+4.55000E-03,+4.02122463E+00,+3.24387559E+00
+4.57500E-03,+4.02336003E+00,+3.24635056E+00
+4.60000E-03,+4.02784569E+00,+3.24988066E+00
+4.62500E-03,+4.02779495E+00,+3.25091079E+00
+4.65000E-03,+4.02827252E+00,+3.25162701E+00
+4.67500E-03,+4.02667750E+00,+3.25392584E+00
+4.70000E-03,+4.02684013E+00,+3.25519496E+00
+4.72500E-03,+4.03099916E+00,+3.25550885E+00
+4.75000E-03,+4.02980544E+00,+3.25424003E+00
+4.77500E-03,+4.02898854E+00,+3.25691598E+00
+4.80000E-03,+4.03003146E+00,+3.25872486E+00
+4.82500E-03,+4.03004377E+00,+3.25685323E+00
+4.85000E-03,+4.03263221E+00,+3.26104914E+00
+4.87500E-03,+4.02748077E+00,+3.25895097E+00
+4.90000E-03,+4.02970466E+00,+3.25863690E+00
+4.92500E-03,+4.02861223E+00,+3.25925252E+00
+4.95000E-03,+4.02842332E+00,+3.25638843E+00
+4.97500E-03,+4.02833520E+00,+3.25802118E+00
+5.00000E-03,+4.02371227E+00,+3.25455394E+00
+5.02500E-03,+4.02349865E+00,+3.25709195E+00
+5.05000E-03,+4.02112449E+00,+3.25435303E+00
+5.07500E-03,+4.01776957E+00,+3.25434021E+00
+5.10000E-03,+4.01668963E+00,+3.25161426E+00
+5.12500E-03,+4.01385065E+00,+3.24864949E+00
+5.15000E-03,+4.01165173E+00,+3.24663930E+00
+5.17500E-03,+4.00687821E+00,+3.24380026E+00
+5.20000E-03,+4.00317160E+00,+3.24131271E+00
+5.22500E-03,+3.99828534E+00,+3.23766966E+00
+5.25000E-03,+3.99186551E+00,+3.23596072E+00
+5.27500E-03,+3.98858627E+00,+3.22848615E+00
+5.30000E-03,+3.97869961E+00,+3.22655143E+00
+5.32500E-03,+3.96597294E+00,+3.21771960E+00
+5.35000E-03,+3.95970461E+00,+3.21320944E+00
+5.37500E-03,+3.94431498E+00,+3.20675231E+00
+5.40000E-03,+3.92835957E+00,+3.20037038E+00
+5.42500E-03,+3.90165225E+00,+3.19018196E+00
+5.45000E-03,+3.87746803E+00,+3.17836040E+00
+5.47500E-03,+3.86868867E+00,+3.16602376E+00
+5.50000E-03,+3.83351039E+00,+3.15191554E+00
+5.52500E-03,+3.81737852E+00,+3.14028249E+00
+5.55000E-03,+3.79645226E+00,+3.12671484E+00
+5.57500E-03,+3.76741837E+00,+3.11062173E+00
+5.60000E-03,+3.76231525E+00,+3.09864911E+00
+5.62500E-03,+3.72534565E+00,+3.08087292E+00
+5.65000E-03,+3.69830761E+00,+3.06792056E+00
+5.67500E-03,+3.69685347E+00,+3.05447854E+00
+5.70000E-03,+3.66910281E+00,+3.03746832E+00
+5.72500E-03,+3.65377253E+00,+3.02435272E+00
+5.75000E-03,+3.63991771E+00,+3.00825988E+00
+5.77500E-03,+3.60058577E+00,+2.99337273E+00
+5.80000E-03,+3.60096083E+00,+2.97934028E+00
+5.82500E-03,+3.57657793E+00,+2.96464159E+00
+5.85000E-03,+3.55085871E+00,+2.94961664E+00
+5.87500E-03,+3.53916318E+00,+2.93413934E+00
+5.90000E-03,+3.50469351E+00,+2.91836038E+00
+5.92500E-03,+3.48932711E+00,+2.90671434E+00
+5.95000E-03,+3.48301043E+00,+2.88785758E+00
+5.97500E-03,+3.44476669E+00,+2.87444085E+00
+6.00000E-03,+3.43149964E+00,+2.86026973E+00
+6.02500E-03,+3.40901486E+00,+2.84575966E+00
+6.05000E-03,+3.38077248E+00,+2.83089788E+00
+6.07500E-03,+3.37212703E+00,+2.81435287E+00
+6.10000E-03,+3.33962883E+00,+2.80082264E+00
+6.12500E-03,+3.30976505E+00,+2.78489251E+00
+6.15000E-03,+3.29756940E+00,+2.76976746E+00
+6.17500E-03,+3.26802207E+00,+2.75606117E+00
+6.20000E-03,+3.24553157E+00,+2.74236770E+00
+6.22500E-03,+3.22466642E+00,+2.72589787E+00
+6.25000E-03,+3.18388905E+00,+2.71529491E+00
+6.27500E-03,+3.16118614E+00,+2.69936536E+00
+6.30000E-03,+3.13202985E+00,+2.68488031E+00
+6.32500E-03,+3.09006759E+00,+2.66950338E+00
+6.35000E-03,+3.06656171E+00,+2.65574722E+00
+6.37500E-03,+3.02842418E+00,+2.64130003E+00
+6.40000E-03,+2.98936593E+00,+2.62696591E+00
+6.42500E-03,+2.96451700E+00,+2.61359898E+00
+6.45000E-03,+2.91970406E+00,+2.60094812E+00
+6.47500E-03,+2.88409889E+00,+2.58420187E+00
+6.50000E-03,+2.85304582E+00,+2.57283255E+00
+6.52500E-03,+2.80937918E+00,+2.55640053E+00
+6.55000E-03,+2.78343437E+00,+2.54555858E+00
+6.57500E-03,+2.74881378E+00,+2.53140058E+00
+6.60000E-03,+2.70171360E+00,+2.51746825E+00
+6.62500E-03,+2.66083274E+00,+2.50587265E+00
+6.65000E-03,+2.62358666E+00,+2.49210410E+00
+6.67500E-03,+2.58400201E+00,+2.47808412E+00
+6.70000E-03,+2.55796885E+00,+2.46700342E+00
+6.72500E-03,+2.52004497E+00,+2.45226724E+00
+6.75000E-03,+2.45957694E+00,+2.44136294E+00
+6.77500E-03,+2.42740328E+00,+2.42694073E+00
+6.80000E-03,+2.39456742E+00,+2.41648854E+00
+6.82500E-03,+2.35436654E+00,+2.40387541E+00
+6.85000E-03,+2.33138581E+00,+2.38984260E+00
+6.87500E-03,+2.30166226E+00,+2.37892531E+00
+6.90000E-03,+2.24480387E+00,+2.36089797E+00
+6.92500E-03,+2.21158646E+00,+2.35126239E+00
+6.95000E-03,+2.18116243E+00,+2.33685304E+00
+6.97500E-03,+2.14225633E+00,+2.32774468E+00
+7.00000E-03,+2.11165051E+00,+2.31422699E+00
+7.02500E-03,+2.08906163E+00,+2.30239277E+00
+7.05000E-03,+2.03759333E+00,+2.28771970E+00
+7.07500E-03,+1.99834529E+00,+2.27482971E+00
+7.10000E-03,+1.97000564E+00,+2.26294563E+00
+7.12500E-03,+1.93131396E+00,+2.25229224E+00
+7.15000E-03,+1.89528182E+00,+2.23911407E+00
+7.17500E-03,+1.87118448E+00,+2.22647598E+00
+7.20000E-03,+1.82581063E+00,+2.21567171E+00
+7.22500E-03,+1.78025526E+00,+2.20358659E+00
+7.25000E-03,+1.75606024E+00,+2.19098581E+00
+7.27500E-03,+1.71346201E+00,+2.18168968E+00
+7.30000E-03,+1.66859908E+00,+2.17151367E+00
+7.32500E-03,+1.64196347E+00,+2.15704133E+00
+7.35000E-03,+1.59734267E+00,+2.14789546E+00
+7.37500E-03,+1.54676288E+00,+2.13746817E+00
+7.40000E-03,+1.51246745E+00,+2.12500608E+00
+7.42500E-03,+1.47390086E+00,+2.11558412E+00
+7.45000E-03,+1.43121139E+00,+2.10427726E+00
+7.47500E-03,+1.39426316E+00,+2.09276990E+00
+7.50000E-03,+1.34437740E+00,+2.08118696E+00
+7.52500E-03,+1.28533039E+00,+2.07173963E+00
+7.55000E-03,+1.21947672E+00,+2.06043324E+00
+7.57500E-03,+1.16730552E+00,+2.05053377E+00
+7.60000E-03,+1.14040818E+00,+2.04068437E+00
+7.62500E-03,+1.12810745E+00,+2.02704113E+00
+7.65000E-03,+1.08127340E+00,+2.01980498E+00
+7.67500E-03,+1.00471490E+00,+2.00952870E+00
+7.70000E-03,+945.85918E-03,+1.99716666E+00
+7.72500E-03,+918.88891E-03,+1.98764410E+00
+7.75000E-03,+901.41328E-03,+1.97773211E+00
+7.77500E-03,+876.88875E-03,+1.96751862E+00
+7.80000E-03,+839.43945E-03,+1.95630003E+00
+7.82500E-03,+789.56516E-03,+1.94558407E+00
+7.85000E-03,+761.26093E-03,+1.93529515E+00
+7.87500E-03,+734.07645E-03,+1.92377505E+00
+7.90000E-03,+704.84329E-03,+1.91425229E+00
+7.92500E-03,+677.55533E-03,+1.90221724E+00
+7.95000E-03,+643.96226E-03,+1.89075975E+00
+7.97500E-03,+602.42985E-03,+1.88182772E+00
+8.00000E-03,+570.63347E-03,+1.87107397E+00
+8.02500E-03,+538.56160E-03,+1.86224224E+00
+8.05000E-03,+500.78517E-03,+1.85011897E+00
+8.07500E-03,+467.51805E-03,+1.84126239E+00
+8.10000E-03,+434.99300E-03,+1.83173957E+00
+8.12500E-03,+394.31496E-03,+1.82082256E+00
+8.15000E-03,+364.41506E-03,+1.81166458E+00
+8.17500E-03,+322.12906E-03,+1.80165191E+00
+8.20000E-03,+280.36957E-03,+1.79064686E+00
+8.22500E-03,+241.43803E-03,+1.78040794E+00
+8.25000E-03,+207.63109E-03,+1.77308390E+00
+8.27500E-03,+170.92254E-03,+1.76289543E+00
+8.30000E-03,+132.75664E-03,+1.75244296E+00
+8.32500E-03,+97.50546E-03,+1.74255626E+00
+8.35000E-03,+63.20905E-03,+1.73528249E+00
+8.37500E-03,+25.34478E-03,+1.72415181E+00
+8.40000E-03,-7.68291E-03,+1.71602367E+00
+8.42500E-03,-47.24308E-03,+1.70514435E+00
+8.45000E-03,-77.97183E-03,+1.69903885E+00
+8.47500E-03,-114.02718E-03,+1.68832251E+00
+8.50000E-03,-146.57733E-03,+1.68043327E+00
+8.52500E-03,-182.59492E-03,+1.67069722E+00
+8.55000E-03,-218.07233E-03,+1.66393819E+00
+8.57500E-03,-252.62017E-03,+1.65606141E+00
+8.60000E-03,-287.26813E-03,+1.64631256E+00
+8.62500E-03,-319.56736E-03,+1.63834758E+00
+8.65000E-03,-356.96730E-03,+1.63102351E+00
+8.67500E-03,-395.99957E-03,+1.62217960E+00
+8.70000E-03,-428.85123E-03,+1.61307123E+00
+8.72500E-03,-460.61028E-03,+1.60564679E+00
+8.75000E-03,-506.75355E-03,+1.59437812E+00
+8.77500E-03,-556.45194E-03,+1.58824739E+00
+8.80000E-03,-597.97196E-03,+1.57886292E+00
+8.82500E-03,-636.28891E-03,+1.57055858E+00
+8.85000E-03,-671.23814E-03,+1.56278239E+00
+8.87500E-03,-705.93686E-03,+1.55179011E+00
+8.90000E-03,-744.40436E-03,+1.54735504E+00
+8.92500E-03,-775.98677E-03,+1.53913940E+00
+8.95000E-03,-807.82113E-03,+1.53039569E+00
+8.97500E-03,-841.96665E-03,+1.52373724E+00
+9.00000E-03,-871.51410E-03,+1.51466689E+00
+9.02500E-03,-900.74819E-03,+1.50565948E+00
+9.05000E-03,-926.75358E-03,+1.49988035E+00
+9.07500E-03,-960.01975E-03,+1.49023226E+00
+9.10000E-03,-987.97228E-03,+1.48333525E+00
+9.12500E-03,-1.01655194E+00,+1.47547093E+00
+9.15000E-03,-1.04766990E+00,+1.46768188E+00
+9.17500E-03,-1.07731865E+00,+1.45960415E+00
+9.20000E-03,-1.10631412E+00,+1.45381246E+00
+9.22500E-03,-1.13941621E+00,+1.44377479E+00
+9.25000E-03,-1.17635194E+00,+1.43577220E+00
+9.27500E-03,-1.20561045E+00,+1.42983031E+00
+9.30000E-03,-1.23768178E+00,+1.42167696E+00
+9.32500E-03,-1.27676496E+00,+1.41378767E+00
+9.35000E-03,-1.30875174E+00,+1.40768191E+00
+9.37500E-03,-1.33966898E+00,+1.39808421E+00
+9.40000E-03,-1.38669056E+00,+1.39142573E+00
+9.42500E-03,-1.43877755E+00,+1.38378730E+00
+9.45000E-03,-1.50764624E+00,+1.37797104E+00
+9.47500E-03,-1.55702829E+00,+1.37224250E+00
+9.50000E-03,-1.56674073E+00,+1.36410172E+00
+9.52500E-03,-1.57504558E+00,+1.35774467E+00
+9.55000E-03,-1.61905181E+00,+1.35009394E+00
+9.57500E-03,-1.67838790E+00,+1.34234271E+00
+9.60000E-03,-1.73440496E+00,+1.33491827E+00
+9.62500E-03,-1.77974199E+00,+1.32936551E+00
+9.65000E-03,-1.81287077E+00,+1.32186538E+00
+9.67500E-03,-1.84005860E+00,+1.31651356E+00
+9.70000E-03,-1.88258142E+00,+1.30896347E+00
+9.72500E-03,-1.93557322E+00,+1.30152653E+00
+9.75000E-03,-1.97691782E+00,+1.29393840E+00
+9.77500E-03,-2.01485537E+00,+1.28729259E+00
+9.80000E-03,-2.05941530E+00,+1.27891336E+00
+9.82500E-03,-2.09169134E+00,+1.27426501E+00
+9.85000E-03,-2.12199056E+00,+1.26569690E+00
+9.87500E-03,-2.17496997E+00,+1.25913922E+00
+9.90000E-03,-2.21161637E+00,+1.25323478E+00
+9.92500E-03,-2.23976835E+00,+1.24501864E+00
+9.95000E-03,-2.27735496E+00,+1.23876244E+00
+9.97500E-03,-2.32130150E+00,+1.23403888E+00
+10.00000E-03,-2.34814928E+00,+1.22722962E+00
+10.02500E-03,-2.37471704E+00,+1.21916451E+00
+10.05000E-03,-2.41082533E+00,+1.21245594E+00
+10.07500E-03,-2.44827435E+00,+1.20712938E+00
+10.10000E-03,-2.49689027E+00,+1.20127514E+00
+10.12500E-03,-2.54381306E+00,+1.19544567E+00
+10.15000E-03,-2.56737078E+00,+1.18823480E+00
+10.17500E-03,-2.60328507E+00,+1.18341068E+00
+10.20000E-03,-2.64461933E+00,+1.17480496E+00
+10.22500E-03,-2.68257056E+00,+1.16881280E+00
+10.25000E-03,-2.73206590E+00,+1.16278271E+00
+10.27500E-03,-2.76425349E+00,+1.15807146E+00
+10.30000E-03,-2.78799909E+00,+1.15131256E+00
+10.32500E-03,-2.83251873E+00,+1.14663930E+00
+10.35000E-03,-2.87460694E+00,+1.13627484E+00
+10.37500E-03,-2.90681743E+00,+1.13225490E+00
+10.40000E-03,-2.94186445E+00,+1.12562163E+00
+10.42500E-03,-2.97542104E+00,+1.12073461E+00
+10.45000E-03,-2.99351420E+00,+1.11373734E+00
+10.47500E-03,-3.02877433E+00,+1.11028290E+00
+10.50000E-03,-3.06787295E+00,+1.09990541E+00
+10.52500E-03,-3.08576150E+00,+1.09557146E+00
+10.55000E-03,-3.11069589E+00,+1.08912649E+00
+10.57500E-03,-3.14470493E+00,+1.08425231E+00
+10.60000E-03,-3.15639047E+00,+1.07597333E+00
+10.62500E-03,-3.18231874E+00,+1.06893860E+00
+10.65000E-03,-3.22370216E+00,+1.06435259E+00
+10.67500E-03,-3.23852444E+00,+1.05898865E+00
+10.70000E-03,-3.26480337E+00,+1.05396331E+00
+10.72500E-03,-3.29020813E+00,+1.04749376E+00
+10.75000E-03,-3.30034831E+00,+1.04274477E+00
+10.77500E-03,-3.33138722E+00,+1.03745585E+00
+10.80000E-03,-3.35772247E+00,+1.03112422E+00
+10.82500E-03,-3.37182772E+00,+1.02454109E+00
+10.85000E-03,-3.40175118E+00,+1.01731766E+00
+10.87500E-03,-3.42936759E+00,+1.01485557E+00
+10.90000E-03,-3.44901542E+00,+1.00944078E+00
+10.92500E-03,-3.48867301E+00,+1.00521953E+00
+10.95000E-03,-3.50902834E+00,+998.77525E-03
+10.97500E-03,-3.53126125E+00,+993.00876E-03
+11.00000E-03,-3.57723025E+00,+986.02386E-03
+11.02500E-03,-3.60034822E+00,+981.70214E-03
+11.05000E-03,-3.62734243E+00,+976.32548E-03
+11.07500E-03,-3.66613561E+00,+971.32495E-03
+11.10000E-03,-3.67685256E+00,+965.37043E-03
+11.12500E-03,-3.70197768E+00,+960.89809E-03
+11.15000E-03,-3.73250889E+00,+955.32009E-03
+11.17500E-03,-3.74430362E+00,+951.50113E-03
+11.20000E-03,-3.77038159E+00,+945.29524E-03
+11.22500E-03,-3.78093729E+00,+936.18723E-03
+11.25000E-03,-3.79224463E+00,+935.77235E-03
+11.27500E-03,-3.82676610E+00,+930.69725E-03
+11.30000E-03,-3.84254637E+00,+923.57375E-03
+11.32500E-03,-3.84780553E+00,+917.36794E-03
+11.35000E-03,-3.87191545E+00,+913.42319E-03
+11.37500E-03,-3.87359029E+00,+907.63182E-03
+11.40000E-03,-3.90338415E+00,+906.53888E-03
+11.42500E-03,-3.92063747E+00,+900.16967E-03
+11.45000E-03,-3.92417467E+00,+894.17707E-03
+11.47500E-03,-3.95088499E+00,+889.13921E-03
+11.50000E-03,-3.95732185E+00,+884.89307E-03
+11.52500E-03,-3.98387372E+00,+881.99117E-03
+11.55000E-03,-3.99786940E+00,+877.59413E-03
+11.57500E-03,-3.98761716E+00,+872.43078E-03
+11.60000E-03,-4.00871153E+00,+867.38062E-03
+11.62500E-03,-4.02000884E+00,+863.72447E-03
+11.65000E-03,-4.02691522E+00,+858.17190E-03
+11.67500E-03,-4.04175100E+00,+855.79736E-03
+11.70000E-03,-4.03492011E+00,+849.77972E-03
+11.72500E-03,-4.04784484E+00,+844.07660E-03
+11.75000E-03,-4.06108848E+00,+841.55150E-03
+11.77500E-03,-4.05759395E+00,+836.95348E-03
+11.80000E-03,-4.07284410E+00,+832.12939E-03
+11.82500E-03,-4.07481981E+00,+829.02612E-03
+11.85000E-03,-4.07946595E+00,+823.71216E-03
+11.87500E-03,-4.10222809E+00,+817.99642E-03
+11.90000E-03,-4.08869936E+00,+815.37048E-03
