Tempo(s),Canal 1(V),Canal 2(V)
+1.05000E-03,+3.00631318E+00,+2.43834827E+00
+1.07500E-03,+3.03527037E+00,+2.46403942E+00
+1.10000E-03,+3.06273276E+00,+2.48888861E+00
+1.12500E-03,+3.09060967E+00,+2.51818521E+00
+1.15000E-03,+3.12093648E+00,+2.54243118E+00
+1.17500E-03,+3.14212983E+00,+2.56495618E+00
+1.20000E-03,+3.16078549E+00,+2.58079808E+00
+1.22500E-03,+3.18426545E+00,+2.60496891E+00
+1.25000E-03,+3.20618766E+00,+2.62484338E+00
+1.27500E-03,+3.23239351E+00,+2.65205442E+00
+1.30000E-03,+3.25537097E+00,+2.67392628E+00
+1.32500E-03,+3.27606201E+00,+2.69640107E+00
+1.35000E-03,+3.30572277E+00,+2.72371289E+00
+1.37500E-03,+3.33564727E+00,+2.75524537E+00
+1.40000E-03,+3.35779556E+00,+2.77603661E+00
+1.42500E-03,+3.38048398E+00,+2.80029577E+00
+1.45000E-03,+3.41837369E+00,+2.83807231E+00
+1.47500E-03,+3.44522018E+00,+2.86607446E+00
+1.50000E-03,+3.47013251E+00,+2.88998160E+00
+1.52500E-03,+3.50229309E+00,+2.92228055E+00
+1.55000E-03,+3.52907713E+00,+2.94726797E+00
+1.57500E-03,+3.56344909E+00,+2.97877563E+00
+1.60000E-03,+3.58772043E+00,+3.00136322E+00
+1.62500E-03,+3.59978036E+00,+3.01674008E+00
+1.65000E-03,+3.62902692E+00,+3.04277052E+00
+1.67500E-03,+3.64957946E+00,+3.06491862E+00
+1.70000E-03,+3.66560957E+00,+3.07896386E+00
+1.72500E-03,+3.68268255E+00,+3.09635084E+00
+1.75000E-03,+3.69758187E+00,+3.11271998E+00
+1.77500E-03,+3.71625019E+00,+3.13131309E+00
+1.80000E-03,+3.73485572E+00,+3.14675273E+00
+1.82500E-03,+3.74422768E+00,+3.15548380E+00
+1.85000E-03,+3.75651407E+00,+3.16724295E+00
+1.87500E-03,+3.77465469E+00,+3.18765713E+00
+1.90000E-03,+3.78795859E+00,+3.20516985E+00
+1.92500E-03,+3.80083543E+00,+3.21375009E+00
+1.95000E-03,+3.80925264E+00,+3.22219213E+00
+1.97500E-03,+3.80519487E+00,+3.21891343E+00
+2.00000E-03,+3.81705419E+00,+3.22792094E+00
+2.02500E-03,+3.83057211E+00,+3.24280859E+00
+2.05000E-03,+3.85452915E+00,+3.26651412E+00
+2.07500E-03,+3.86550873E+00,+3.27503158E+00
+2.10000E-03,+3.88524550E+00,+3.29250654E+00
+2.12500E-03,+3.90034539E+00,+3.30373749E+00
+2.15000E-03,+3.90277023E+00,+3.30895107E+00
+2.17500E-03,+3.91048375E+00,+3.31529530E+00
+2.20000E-03,+3.91887580E+00,+3.32079772E+00
+2.22500E-03,+3.92224225E+00,+3.32523246E+00
+2.25000E-03,+3.92974259E+00,+3.33388828E+00
+2.27500E-03,+3.93691591E+00,+3.34035811E+00
+2.30000E-03,+3.94881296E+00,+3.35165191E+00
+2.32500E-03,+3.95827251E+00,+3.36150114E+00
+2.35000E-03,+3.96560925E+00,+3.36913950E+00
+2.37500E-03,+3.97314705E+00,+3.37842350E+00
+2.40000E-03,+3.98065957E+00,+3.38214173E+00
+2.42500E-03,+3.98897619E+00,+3.38876272E+00
+2.45000E-03,+3.99464228E+00,+3.39333558E+00
+2.47500E-03,+3.99978021E+00,+3.39986801E+00
+2.50000E-03,+4.00455425E+00,+3.40562191E+00
+2.52500E-03,+4.01170252E+00,+3.41176523E+00
+2.55000E-03,+4.01597362E+00,+3.41612451E+00
+2.57500E-03,+4.02151378E+00,+3.42088575E+00
+2.60000E-03,+4.02437846E+00,+3.42503148E+00
+2.62500E-03,+4.03005662E+00,+3.42754402E+00
+2.65000E-03,+4.03608685E+00,+3.43567190E+00
+2.67500E-03,+4.03937812E+00,+3.43828514E+00
+2.70000E-03,+4.04094853E+00,+3.43951653E+00
+2.72500E-03,+4.04555902E+00,+3.44542107E+00
+2.75000E-03,+4.05197871E+00,+3.44959178E+00
+2.77500E-03,+4.05472983E+00,+3.45162689E+00
+2.80000E-03,+4.05574744E+00,+3.45426527E+00
+2.82500E-03,+4.06071008E+00,+3.45983047E+00
+2.85000E-03,+4.06346114E+00,+3.46130028E+00
+2.87500E-03,+4.06516955E+00,+3.46278273E+00
+2.90000E-03,+4.06662697E+00,+3.46597334E+00
+2.92500E-03,+4.07157670E+00,+3.46740572E+00
+2.95000E-03,+4.07396352E+00,+3.47141337E+00
+2.97500E-03,+4.07493082E+00,+3.47160168E+00
+3.00000E-03,+4.07754388E+00,+3.47295835E+00
+3.02500E-03,+4.07964185E+00,+3.47803397E+00
+3.05000E-03,+4.08131288E+00,+3.47843607E+00
+3.07500E-03,+4.08515703E+00,+3.48055912E+00
+3.10000E-03,+4.08618740E+00,+3.48470484E+00
+3.12500E-03,+4.08903890E+00,+3.48633810E+00
+3.15000E-03,+4.09029518E+00,+3.48675243E+00
+3.17500E-03,+4.09171454E+00,+3.48979268E+00
+3.20000E-03,+4.09565959E+00,+3.49277004E+00
+3.22500E-03,+4.09774497E+00,+3.49380002E+00
+3.25000E-03,+4.09890075E+00,+3.49538322E+00
+3.27500E-03,+4.10315948E+00,+3.49666447E+00
+3.30000E-03,+4.09999370E+00,+3.49736803E+00
+3.32500E-03,+4.10442835E+00,+3.49800882E+00
+3.35000E-03,+4.10588550E+00,+3.50197872E+00
+3.37500E-03,+4.10486796E+00,+3.50122486E+00
+3.40000E-03,+4.10426508E+00,+3.50289576E+00
+3.42500E-03,+4.10763165E+00,+3.50112436E+00
+3.45000E-03,+4.10648850E+00,+3.50161411E+00
+3.47500E-03,+4.10663894E+00,+3.50318439E+00
+3.50000E-03,+4.10769488E+00,+3.50373738E+00
+3.52500E-03,+4.10981755E+00,+3.50207906E+00
+3.55000E-03,+4.10749350E+00,+3.50459176E+00
+3.57500E-03,+4.10941576E+00,+3.50246862E+00
+3.60000E-03,+4.10657668E+00,+3.50039527E+00
+3.62500E-03,+4.10581032E+00,+3.50273246E+00
+3.65000E-03,+4.10758186E+00,+3.50195344E+00
+3.67500E-03,+4.10344858E+00,+3.49841083E+00
+3.70000E-03,+4.10239342E+00,+3.49911426E+00
+3.72500E-03,+4.10163956E+00,+3.49716711E+00
+3.75000E-03,+4.09940313E+00,+3.49575979E+00
+3.77500E-03,+4.09751880E+00,+3.49270707E+00
+3.80000E-03,+4.09584797E+00,+3.49283290E+00
+3.82500E-03,+4.09200366E+00,+3.48741824E+00
+3.85000E-03,+4.09081024E+00,+3.48405151E+00
+3.87500E-03,+4.08589820E+00,+3.48118733E+00
+3.90000E-03,+4.08264423E+00,+3.47833512E+00
+3.92500E-03,+4.08104922E+00,+3.47412682E+00
+3.95000E-03,+4.07362402E+00,+3.46923987E+00
+3.97500E-03,+4.06775702E+00,+3.46643827E+00
+4.00000E-03,+4.06322225E+00,+3.45794570E+00
+4.02500E-03,+4.05771974E+00,+3.45491783E+00
+4.05000E-03,+4.05104868E+00,+3.44569709E+00
+4.07500E-03,+4.03969192E+00,+3.43631258E+00
+4.10000E-03,+4.02965430E+00,+3.42471741E+00
+4.12500E-03,+4.01862406E+00,+3.41441568E+00
+4.15000E-03,+4.00670190E+00,+3.40330984E+00
+4.17500E-03,+3.98774417E+00,+3.38382467E+00
+4.20000E-03,+3.95495563E+00,+3.35403830E+00
+4.22500E-03,+3.93836038E+00,+3.33905145E+00
+4.25000E-03,+3.91849836E+00,+3.31761866E+00
+4.27500E-03,+3.89372445E+00,+3.29562146E+00
+4.30000E-03,+3.86915154E+00,+3.27229214E+00
+4.32500E-03,+3.84212906E+00,+3.24856109E+00
+4.35000E-03,+3.82274453E+00,+3.22872452E+00
+4.37500E-03,+3.80197801E+00,+3.20807103E+00
+4.40000E-03,+3.77891291E+00,+3.18602315E+00
+4.42500E-03,+3.76172707E+00,+3.16678999E+00
+4.45000E-03,+3.73873699E+00,+3.14465401E+00
+4.47500E-03,+3.72082248E+00,+3.12716682E+00
+4.50000E-03,+3.70310894E+00,+3.10813402E+00
+4.52500E-03,+3.68266906E+00,+3.08815906E+00
+4.55000E-03,+3.66456645E+00,+3.07016920E+00
+4.57500E-03,+3.64266917E+00,+3.04799576E+00
+4.60000E-03,+3.62330974E+00,+3.03026945E+00
+4.62500E-03,+3.60059617E+00,+3.00869933E+00
+4.65000E-03,+3.57998075E+00,+2.98715426E+00
+4.67500E-03,+3.56416419E+00,+2.97491792E+00
+4.70000E-03,+3.54096047E+00,+2.95446561E+00
+4.72500E-03,+3.51893795E+00,+2.93020675E+00
+4.75000E-03,+3.49645067E+00,+2.90826000E+00
+4.77500E-03,+3.47871200E+00,+2.89172687E+00
+4.80000E-03,+3.46123708E+00,+2.87559624E+00
+4.82500E-03,+3.43201611E+00,+2.84645051E+00
+4.85000E-03,+3.40656346E+00,+2.81854853E+00
+4.87500E-03,+3.38715435E+00,+2.79670186E+00
+4.90000E-03,+3.36797068E+00,+2.77645035E+00
+4.92500E-03,+3.34020642E+00,+2.75097290E+00
+4.95000E-03,+3.30632446E+00,+2.71559620E+00
+4.97500E-03,+3.27813353E+00,+2.68587255E+00
+5.00000E-03,+3.25675206E+00,+2.66755586E+00
+5.02500E-03,+3.23020660E+00,+2.63847266E+00
+5.05000E-03,+3.19314605E+00,+2.60113607E+00
+5.07500E-03,+3.15939009E+00,+2.57053340E+00
+5.10000E-03,+3.13785752E+00,+2.55049558E+00
+5.12500E-03,+3.11234214E+00,+2.52741748E+00
+5.15000E-03,+3.07057111E+00,+2.48874921E+00
+5.17500E-03,+3.03776953E+00,+2.45712879E+00
+5.20000E-03,+3.01411375E+00,+2.43460364E+00
+5.22500E-03,+2.98591005E+00,+2.40500530E+00
+5.25000E-03,+2.94789474E+00,+2.37195260E+00
+5.27500E-03,+2.90851081E+00,+2.33348541E+00
+5.30000E-03,+2.88231687E+00,+2.30104810E+00
+5.32500E-03,+2.84686499E+00,+2.26839761E+00
+5.35000E-03,+2.80526885E+00,+2.22847291E+00
+5.37500E-03,+2.76818392E+00,+2.18935203E+00
+5.40000E-03,+2.72808327E+00,+2.15520661E+00
+5.42500E-03,+2.69212838E+00,+2.11873687E+00
+5.45000E-03,+2.65608557E+00,+2.08127437E+00
+5.47500E-03,+2.61730466E+00,+2.04304554E+00
+5.50000E-03,+2.57955343E+00,+2.01259389E+00
+5.52500E-03,+2.54026944E+00,+1.97583491E+00
+5.55000E-03,+2.50358557E+00,+1.93950271E+00
+5.57500E-03,+2.46151327E+00,+1.89888777E+00
+5.60000E-03,+2.41921440E+00,+1.85787013E+00
+5.62500E-03,+2.38928918E+00,+1.82207828E+00
+5.65000E-03,+2.35647558E+00,+1.78857346E+00
+5.67500E-03,+2.32043237E+00,+1.75376162E+00
+5.70000E-03,+2.28145055E+00,+1.71667641E+00
+5.72500E-03,+2.24315898E+00,+1.67908863E+00
+5.75000E-03,+2.21077147E+00,+1.64814604E+00
+5.77500E-03,+2.16903816E+00,+1.60788255E+00
+5.80000E-03,+2.12631186E+00,+1.56634934E+00
+5.82500E-03,+2.09309638E+00,+1.53457865E+00
+5.85000E-03,+2.06185237E+00,+1.50163853E+00
+5.87500E-03,+2.01724115E+00,+1.46366126E+00
+5.90000E-03,+1.97653821E+00,+1.42337246E+00
+5.92500E-03,+1.93980461E+00,+1.38928959E+00
+5.95000E-03,+1.91037025E+00,+1.36108631E+00
+5.97500E-03,+1.87690279E+00,+1.33134994E+00
+6.00000E-03,+1.84305826E+00,+1.29846016E+00
+6.02500E-03,+1.80504345E+00,+1.26584759E+00
+6.05000E-03,+1.77758150E+00,+1.23694068E+00
+6.07500E-03,+1.74682715E+00,+1.21040737E+00
+6.10000E-03,+1.70884960E+00,+1.17337219E+00
+6.12500E-03,+1.67446534E+00,+1.13765609E+00
+6.15000E-03,+1.63847264E+00,+1.10467892E+00
+6.17500E-03,+1.60131210E+00,+1.06830969E+00
+6.20000E-03,+1.56161308E+00,+1.02848521E+00
+6.22500E-03,+1.51792002E+00,+988.00763E-03
+6.25000E-03,+1.47157580E+00,+938.91258E-03
+6.27500E-03,+1.42769391E+00,+895.70897E-03
+6.30000E-03,+1.38621145E+00,+854.37724E-03
+6.32500E-03,+1.33667589E+00,+809.17582E-03
+6.35000E-03,+1.27815847E+00,+760.64613E-03
+6.37500E-03,+1.22408834E+00,+712.53045E-03
+6.40000E-03,+1.17827146E+00,+667.01528E-03
+6.42500E-03,+1.12839736E+00,+621.61356E-03
+6.45000E-03,+1.07966593E+00,+576.48764E-03
+6.47500E-03,+1.03411375E+00,+534.23914E-03
+6.50000E-03,+988.78675E-03,+489.54055E-03
+6.52500E-03,+950.28156E-03,+451.42505E-03
+6.55000E-03,+912.64366E-03,+417.35472E-03
+6.57500E-03,+873.35954E-03,+386.56336E-03
+6.60000E-03,+846.02323E-03,+360.54582E-03
+6.62500E-03,+808.07060E-03,+328.79925E-03
+6.65000E-03,+776.27424E-03,+301.02348E-03
+6.67500E-03,+754.26411E-03,+282.29195E-03
+6.70000E-03,+713.49798E-03,+245.59622E-03
+6.72500E-03,+685.29492E-03,+224.52865E-03
+6.75000E-03,+648.71157E-03,+193.30969E-03
+6.77500E-03,+615.98544E-03,+168.62400E-03
+6.80000E-03,+577.71928E-03,+141.87784E-03
+6.82500E-03,+539.84230E-03,+110.35765E-03
+6.85000E-03,+504.33988E-03,+86.14900E-03
+6.87500E-03,+472.83210E-03,+58.88750E-03
+6.90000E-03,+434.45277E-03,+32.02820E-03
+6.92500E-03,+399.64127E-03,+8.69950E-03
+6.95000E-03,+359.45290E-03,-9.70527E-03
+6.97500E-03,+323.91255E-03,-23.53653E-03
+7.00000E-03,+285.39513E-03,-35.77279E-03
+7.02500E-03,+247.92016E-03,-41.16179E-03
+7.05000E-03,+215.14395E-03,-41.90349E-03
+7.07500E-03,+176.78946E-03,-42.04116E-03
+7.10000E-03,+142.94521E-03,-41.23756E-03
+7.12500E-03,+108.63621E-03,-42.11681E-03
+7.15000E-03,+71.35006E-03,-43.12173E-03
+7.17500E-03,+36.17390E-03,-44.16430E-03
+7.20000E-03,+3.05835E-03,-43.61201E-03
+7.22500E-03,-33.57512E-03,-41.85304E-03
+7.25000E-03,-69.75555E-03,-42.93347E-03
+7.27500E-03,-106.69044E-03,-43.28525E-03
+7.30000E-03,-143.90153E-03,-43.04653E-03
+7.32500E-03,-180.98675E-03,-44.22704E-03
+7.35000E-03,-217.38150E-03,-43.08437E-03
+7.37500E-03,-255.62256E-03,-41.48874E-03
+7.40000E-03,-288.78831E-03,-41.82756E-03
+7.42500E-03,-325.30869E-03,-41.96593E-03
+7.45000E-03,-359.09012E-03,-41.66490E-03
+7.47500E-03,-403.87648E-03,-40.77266E-03
+7.50000E-03,-437.65781E-03,-41.30033E-03
+7.52500E-03,-479.51738E-03,-42.61947E-03
+7.55000E-03,-525.57271E-03,-40.45852E-03
+7.57500E-03,-568.61238E-03,-40.83545E-03
+7.60000E-03,-607.84630E-03,-40.35804E-03
+7.62500E-03,-648.02221E-03,-39.60435E-03
+7.65000E-03,-691.65246E-03,-40.34545E-03
+7.67500E-03,-729.75585E-03,-43.64940E-03
+7.70000E-03,-764.36600E-03,-40.44595E-03
+7.72500E-03,-796.89145E-03,-40.45847E-03
+7.75000E-03,-829.17799E-03,-42.61904E-03
+7.77500E-03,-865.74801E-03,-41.27533E-03
+7.80000E-03,-898.66263E-03,-40.38319E-03
+7.82500E-03,-926.50173E-03,-40.77251E-03
+7.85000E-03,-958.59969E-03,-37.99618E-03
+7.87500E-03,-989.85646E-03,-40.29517E-03
+7.90000E-03,-1.02224316E+00,-40.91091E-03
+7.92500E-03,-1.05454201E+00,-43.36060E-03
+7.95000E-03,-1.08517058E+00,-40.67211E-03
+7.97500E-03,-1.11858726E+00,-40.37058E-03
+8.00000E-03,-1.15072306E+00,-41.92852E-03
+8.02500E-03,-1.18182841E+00,-40.24500E-03
+8.05000E-03,-1.21582326E+00,-40.99869E-03
+8.07500E-03,-1.24774563E+00,-39.86789E-03
+8.10000E-03,-1.28189118E+00,-41.37535E-03
+8.12500E-03,-1.31548457E+00,-40.35809E-03
+8.15000E-03,-1.35338635E+00,-42.33084E-03
+8.17500E-03,-1.38816030E+00,-42.38086E-03
+8.20000E-03,-1.42682854E+00,-42.35535E-03
+8.22500E-03,-1.46504447E+00,-40.55902E-03
+8.25000E-03,-1.50461787E+00,-40.54643E-03
+8.27500E-03,-1.54239415E+00,-40.98618E-03
+8.30000E-03,-1.58332375E+00,-40.58402E-03
+8.32500E-03,-1.62162772E+00,-41.48882E-03
+8.35000E-03,-1.66275847E+00,-40.21987E-03
+8.37500E-03,-1.70411497E+00,-42.87060E-03
+8.40000E-03,-1.74645176E+00,-41.07404E-03
+8.42500E-03,-1.79028321E+00,-40.69726E-03
+8.45000E-03,-1.83386385E+00,-37.84548E-03
+8.47500E-03,-1.87480559E+00,-38.68700E-03
+8.50000E-03,-1.92138887E+00,-41.36286E-03
+8.52500E-03,-1.96392666E+00,-39.80517E-03
+8.55000E-03,-2.00680331E+00,-40.27007E-03
+8.57500E-03,-2.04925342E+00,-42.56889E-03
+8.60000E-03,-2.08653954E+00,-40.35804E-03
+8.62500E-03,-2.13037141E+00,-40.10689E-03
+8.65000E-03,-2.17157778E+00,-40.33299E-03
+8.67500E-03,-2.20756985E+00,-40.68462E-03
+8.70000E-03,-2.24112518E+00,-40.27000E-03
+8.72500E-03,-2.27480598E+00,-40.57156E-03
+8.75000E-03,-2.31202963E+00,-40.35807E-03
+8.77500E-03,-2.34709223E+00,-39.03881E-03
+8.80000E-03,-2.38908987E+00,-41.52649E-03
+8.82500E-03,-2.42696665E+00,-39.05130E-03
+8.85000E-03,-2.46665295E+00,-40.35804E-03
+8.87500E-03,-2.50675314E+00,-40.10668E-03
+8.90000E-03,-2.54324825E+00,-40.16921E-03
+8.92500E-03,-2.57812243E+00,-40.39570E-03
+8.95000E-03,-2.61601204E+00,-40.35804E-03
+8.97500E-03,-2.65939199E+00,-40.53395E-03
+9.00000E-03,-2.70543441E+00,-40.35804E-03
+9.02500E-03,-2.73950419E+00,-40.04397E-03
+9.05000E-03,-2.76945462E+00,-40.04397E-03
+9.07500E-03,-2.80823558E+00,-39.10176E-03
+9.10000E-03,-2.84447946E+00,-40.52141E-03
+9.12500E-03,-2.87735642E+00,-38.91316E-03
+9.15000E-03,-2.91283378E+00,-40.28277E-03
+9.17500E-03,-2.95098676E+00,-40.58414E-03
+9.20000E-03,-2.98033352E+00,-40.35804E-03
+9.22500E-03,-3.01199205E+00,-40.29536E-03
+9.25000E-03,-3.04086097E+00,-40.10676E-03
+9.27500E-03,-3.06387605E+00,-39.23984E-03
+9.30000E-03,-3.09883897E+00,-39.71739E-03
+9.32500E-03,-3.13875073E+00,-40.15698E-03
+9.35000E-03,-3.16207954E+00,-40.57155E-03
+9.37500E-03,-3.18483127E+00,-38.78748E-03
+9.40000E-03,-3.21420297E+00,-39.41583E-03
+9.42500E-03,-3.24001958E+00,-40.35804E-03
+9.45000E-03,-3.27076081E+00,-40.04397E-03
+9.47500E-03,-3.29836100E+00,-39.25233E-03
+9.50000E-03,-3.31529538E+00,-37.53167E-03
+9.52500E-03,-3.33429075E+00,-36.43879E-03
+9.55000E-03,-3.35628789E+00,-39.72990E-03
+9.57500E-03,-3.37721791E+00,-37.93339E-03
+9.60000E-03,-3.39999416E+00,-38.07126E-03
+9.62500E-03,-3.42697927E+00,-36.84037E-03
+9.65000E-03,-3.45087353E+00,-36.27513E-03
+9.67500E-03,-3.47270778E+00,-38.61162E-03
+9.70000E-03,-3.49701696E+00,-39.31543E-03
+9.72500E-03,-3.52244399E+00,-38.18489E-03
+9.75000E-03,-3.55197914E+00,-38.41115E-03
+9.77500E-03,-3.58618763E+00,-38.07129E-03
+9.80000E-03,-3.61226774E+00,-37.40564E-03
+9.82500E-03,-3.63250678E+00,-39.72990E-03
+9.85000E-03,-3.65834884E+00,-39.39076E-03
+9.87500E-03,-3.68037113E+00,-39.54167E-03
+9.90000E-03,-3.70836127E+00,-39.59182E-03
+9.92500E-03,-3.73961755E+00,-39.39081E-03
+9.95000E-03,-3.75847396E+00,-36.65228E-03
+9.97500E-03,-3.77380110E+00,-39.39035E-03
+10.00000E-03,-3.80103704E+00,-36.90329E-03
+10.02500E-03,-3.82137597E+00,-37.48118E-03
+10.05000E-03,-3.84249435E+00,-40.04397E-03
+10.07500E-03,-3.86270773E+00,-37.07923E-03
+10.10000E-03,-3.88196639E+00,-37.30522E-03
+10.12500E-03,-3.89657703E+00,-39.16446E-03
+10.15000E-03,-3.91444097E+00,-37.59436E-03
+10.17500E-03,-3.92750654E+00,-37.83270E-03
+10.20000E-03,-3.94344918E+00,-38.88835E-03
+10.22500E-03,-3.95886349E+00,-37.89603E-03
+10.25000E-03,-3.97377549E+00,-37.90824E-03
+10.27500E-03,-3.98485608E+00,-36.80295E-03
+10.30000E-03,-4.00032083E+00,-38.87538E-03
+10.32500E-03,-4.01413957E+00,-37.07895E-03
+10.35000E-03,-4.02484319E+00,-36.03640E-03
+10.37500E-03,-4.04331050E+00,-37.15474E-03
+10.40000E-03,-4.05408951E+00,-37.21734E-03
+10.42500E-03,-4.05877544E+00,-38.78769E-03
+10.45000E-03,-4.07189121E+00,-35.92334E-03
+10.47500E-03,-4.07635005E+00,-38.05926E-03
+10.50000E-03,-4.07496838E+00,-36.14955E-03
+10.52500E-03,-4.08397655E+00,-36.27513E-03
+10.55000E-03,-4.09545858E+00,-35.50871E-03
+10.57500E-03,-4.10035791E+00,-35.42096E-03
+10.60000E-03,-4.10386288E+00,-33.23498E-03
+10.62500E-03,-4.11228046E+00,-37.53130E-03
+10.65000E-03,-4.12618761E+00,-36.27513E-03
+10.67500E-03,-4.13290827E+00,-36.75221E-03
+10.70000E-03,-4.13410169E+00,-38.23525E-03
+10.72500E-03,-4.14319730E+00,-37.75759E-03
+10.75000E-03,-4.15028276E+00,-36.02390E-03
+10.77500E-03,-4.15215445E+00,-36.27513E-03
+10.80000E-03,-4.15558415E+00,-36.57641E-03
+10.82500E-03,-4.16207905E+00,-36.32546E-03
+10.85000E-03,-4.16788337E+00,-37.10410E-03
+10.87500E-03,-4.17277017E+00,-37.15430E-03
+10.90000E-03,-4.17563446E+00,-35.32046E-03
+10.92500E-03,-4.18346123E+00,-38.73738E-03
+10.95000E-03,-4.18765699E+00,-35.74738E-03
+10.97500E-03,-4.19251874E+00,-36.80257E-03
+11.00000E-03,-4.19576023E+00,-37.84548E-03
+11.02500E-03,-4.19989342E+00,-36.27513E-03
+11.05000E-03,-4.20495629E+00,-38.13412E-03
+11.07500E-03,-4.20873742E+00,-35.99877E-03
+11.10000E-03,-4.21153887E+00,-35.64698E-03
+11.12500E-03,-4.21655160E+00,-35.89813E-03
+11.15000E-03,-4.21872491E+00,-34.74269E-03
+11.17500E-03,-4.22294613E+00,-38.80019E-03
+11.20000E-03,-4.22949144E+00,-35.54645E-03
+11.22500E-03,-4.22778293E+00,-35.84810E-03
+11.25000E-03,-4.23445370E+00,-33.13470E-03
+11.27500E-03,-4.23906408E+00,-35.96105E-03
+11.30000E-03,-4.24054658E+00,-36.82809E-03
+11.32500E-03,-4.24239286E+00,-36.11178E-03
+11.35000E-03,-4.24509440E+00,-35.44601E-03
+11.37500E-03,-4.24739334E+00,-35.77267E-03
+11.40000E-03,-4.25021994E+00,-35.63439E-03
+11.42500E-03,-4.25074747E+00,-35.16949E-03
+11.45000E-03,-4.25459155E+00,-35.73490E-03
+11.47500E-03,-4.25859914E+00,-35.78515E-03
+11.50000E-03,-4.25945358E+00,-35.33291E-03
+11.52500E-03,-4.25788354E+00,-35.79779E-03
+11.55000E-03,-4.26038332E+00,-35.64698E-03
+11.57500E-03,-4.26519507E+00,-35.44621E-03
+11.60000E-03,-4.26554644E+00,-35.40826E-03
+11.62500E-03,-4.26711721E+00,-36.96628E-03
+11.65000E-03,-4.26986816E+00,-35.57172E-03
+11.67500E-03,-4.26907681E+00,-34.98104E-03
+11.70000E-03,-4.27053385E+00,-35.37063E-03
+11.72500E-03,-4.27211685E+00,-35.29531E-03
+11.75000E-03,-4.27119970E+00,-33.07135E-03
+11.77500E-03,-4.27241807E+00,-35.84802E-03
+11.80000E-03,-4.27135049E+00,-35.21965E-03
+11.82500E-03,-4.27339820E+00,-34.98141E-03
+11.85000E-03,-4.27206685E+00,-35.77233E-03
+11.87500E-03,-4.27371210E+00,-33.76268E-03
+11.90000E-03,-4.27049587E+00,-35.19498E-03
+11.92500E-03,-4.27495590E+00,-34.62960E-03
+11.95000E-03,-4.27393871E+00,-37.12971E-03
+11.97500E-03,-4.27371227E+00,-35.76008E-03
+12.00000E-03,-4.27320924E+00,-35.89821E-03
+12.02500E-03,-4.27112415E+00,-36.85290E-03
+12.05000E-03,-4.27122457E+00,-35.18227E-03
+12.07500E-03,-4.26969245E+00,-35.78523E-03
+12.10000E-03,-4.26508138E+00,-36.13696E-03
+12.12500E-03,-4.26353664E+00,-35.52147E-03
+12.15000E-03,-4.26175270E+00,-32.28006E-03
+12.17500E-03,-4.26087275E+00,-32.73267E-03
+12.20000E-03,-4.25598593E+00,-33.59907E-03
+12.22500E-03,-4.25003093E+00,-34.70477E-03
+12.25000E-03,-4.24971718E+00,-31.81527E-03
+12.27500E-03,-4.24310922E+00,-34.12657E-03
+12.30000E-03,-4.24035756E+00,-32.09188E-03
+12.32500E-03,-4.23374990E+00,-35.25748E-03
+12.35000E-03,-4.22680226E+00,-35.19504E-03
+12.37500E-03,-4.21881274E+00,-34.83034E-03
+12.40000E-03,-4.21130026E+00,-35.21988E-03
+12.42500E-03,-4.19941515E+00,-33.22268E-03
+12.45000E-03,-4.18864911E+00,-35.44592E-03
+12.47500E-03,-4.17594822E+00,-34.66688E-03
+12.50000E-03,-4.15938982E+00,-32.50645E-03
+12.52500E-03,-4.13280714E+00,-34.27752E-03
+12.55000E-03,-4.11177701E+00,-35.11932E-03
+12.57500E-03,-4.09035756E+00,-35.48364E-03
+12.60000E-03,-4.06598570E+00,-34.64210E-03
+12.62500E-03,-4.04607324E+00,-35.58414E-03
+12.65000E-03,-4.02167674E+00,-35.67217E-03
+12.67500E-03,-3.99918919E+00,-31.82769E-03
+12.70000E-03,-3.97727947E+00,-34.75511E-03
+12.72500E-03,-3.95603616E+00,-34.06381E-03
+12.75000E-03,-3.93627447E+00,-34.70492E-03
+12.77500E-03,-3.91500586E+00,-35.18210E-03
+12.80000E-03,-3.89356137E+00,-35.35807E-03
+12.82500E-03,-3.87240492E+00,-34.94355E-03
+12.85000E-03,-3.84818352E+00,-31.22464E-03
+12.87500E-03,-3.83275706E+00,-35.33291E-03
+12.90000E-03,-3.81072191E+00,-35.33291E-03
+12.92500E-03,-3.79288292E+00,-33.52410E-03
+12.95000E-03,-3.77491777E+00,-35.96105E-03
+12.97500E-03,-3.75720441E+00,-35.03138E-03
+13.00000E-03,-3.73263081E+00,-35.33291E-03
+13.02500E-03,-3.72054638E+00,-33.61160E-03
+13.05000E-03,-3.70480509E+00,-35.33291E-03
+13.07500E-03,-3.68356087E+00,-34.21459E-03
+13.10000E-03,-3.66000568E+00,-35.88600E-03
+13.12500E-03,-3.63803362E+00,-35.01887E-03
+13.15000E-03,-3.62366161E+00,-33.98819E-03
+13.17500E-03,-3.60283270E+00,-34.26493E-03
+13.20000E-03,-3.57603580E+00,-35.16957E-03
+13.22500E-03,-3.55112427E+00,-34.67956E-03
+13.25000E-03,-3.52729214E+00,-35.52130E-03
+13.27500E-03,-3.50611100E+00,-35.23218E-03
+13.30000E-03,-3.47172649E+00,-34.44116E-03
+13.32500E-03,-3.44472886E+00,-33.74979E-03
+13.35000E-03,-3.41717902E+00,-34.35296E-03
