Tempo(s),Canal 1(V),Canal 2(V)
-12.90000E-03,+3.95200399E+00,+3.22356150E+00
-12.87500E-03,+3.95405145E+00,+3.22810928E+00
-12.85000E-03,+3.96289558E+00,+3.23130025E+00
-12.82500E-03,+3.96078544E+00,+3.23779527E+00
-12.80000E-03,+3.96817205E+00,+3.24165198E+00
-12.77500E-03,+3.97074778E+00,+3.24570985E+00
-12.75000E-03,+3.97013186E+00,+3.25279528E+00
-12.72500E-03,+3.97558393E+00,+3.25383803E+00
-12.70000E-03,+3.97563475E+00,+3.25841078E+00
-12.67500E-03,+3.98023226E+00,+3.26043344E+00
-12.65000E-03,+3.98989357E+00,+3.26426506E+00
-12.62500E-03,+3.98759404E+00,+3.26774489E+00
-12.60000E-03,+3.99294580E+00,+3.27326005E+00
-12.57500E-03,+3.99711712E+00,+3.27578509E+00
-12.55000E-03,+4.00032017E+00,+3.28204129E+00
-12.52500E-03,+4.00689051E+00,+3.28381279E+00
-12.50000E-03,+4.00424010E+00,+3.28721727E+00
-12.47500E-03,+4.00910169E+00,+3.29104901E+00
-12.45000E-03,+4.01544619E+00,+3.29771989E+00
-12.42500E-03,+4.01578502E+00,+3.29946605E+00
-12.40000E-03,+4.02064679E+00,+3.30225507E+00
-12.37500E-03,+4.02157684E+00,+3.30229278E+00
-12.35000E-03,+4.03069701E+00,+3.30890073E+00
-12.32500E-03,+4.02880035E+00,+3.31030779E+00
-12.30000E-03,+4.03121206E+00,+3.31706662E+00
-12.27500E-03,+4.03568465E+00,+3.31939066E+00
-12.25000E-03,+4.03445375E+00,+3.32182798E+00
-12.22500E-03,+4.04327229E+00,+3.32391319E+00
-12.20000E-03,+4.04084802E+00,+3.32765697E+00
-12.17500E-03,+4.03745552E+00,+3.33016959E+00
-12.15000E-03,+4.04770739E+00,+3.33204139E+00
-12.12500E-03,+4.04601151E+00,+3.33696603E+00
-12.10000E-03,+4.04849838E+00,+3.33908905E+00
-12.07500E-03,+4.04903903E+00,+3.34015702E+00
-12.05000E-03,+4.04456674E+00,+3.34221731E+00
-12.02500E-03,+4.05564727E+00,+3.34554652E+00
-12.00000E-03,+4.04764452E+00,+3.34726759E+00
-11.97500E-03,+4.04937757E+00,+3.35034544E+00
-11.95000E-03,+4.05230546E+00,+3.35126257E+00
-11.92500E-03,+4.04729286E+00,+3.35537057E+00
-11.90000E-03,+4.05445315E+00,+3.35542083E+00
-11.87500E-03,+4.05260683E+00,+3.35599874E+00
-11.85000E-03,+4.04940292E+00,+3.36029521E+00
-11.82500E-03,+4.05430303E+00,+3.35975496E+00
-11.80000E-03,+4.04871232E+00,+3.36201638E+00
-11.77500E-03,+4.05088520E+00,+3.36323478E+00
-11.75000E-03,+4.04733073E+00,+3.36391334E+00
-11.72500E-03,+4.04353642E+00,+3.36506903E+00
-11.70000E-03,+4.04986837E+00,+3.36538314E+00
-11.67500E-03,+4.03964193E+00,+3.36322233E+00
-11.65000E-03,+4.03813394E+00,+3.36778254E+00
-11.62500E-03,+4.03878811E+00,+3.36573489E+00
-11.60000E-03,+4.02979282E+00,+3.36413949E+00
-11.57500E-03,+4.03932716E+00,+3.36974240E+00
-11.55000E-03,+4.02426506E+00,+3.36672733E+00
-11.52500E-03,+4.02324695E+00,+3.36730524E+00
-11.50000E-03,+4.02270780E+00,+3.36598612E+00
-11.47500E-03,+4.01034544E+00,+3.36573489E+00
-11.45000E-03,+4.01387486E+00,+3.36514448E+00
-11.42500E-03,+3.99986840E+00,+3.36538312E+00
-11.40000E-03,+3.98461613E+00,+3.36423985E+00
-11.37500E-03,+3.99086107E+00,+3.36284535E+00
-11.35000E-03,+3.96961662E+00,+3.36273233E+00
-11.32500E-03,+3.95908824E+00,+3.36371224E+00
-11.30000E-03,+3.93978083E+00,+3.36155146E+00
-11.27500E-03,+3.91677703E+00,+3.35981781E+00
-11.25000E-03,+3.91378596E+00,+3.35913927E+00
-11.22500E-03,+3.85539475E+00,+3.35515698E+00
-11.20000E-03,+3.83877335E+00,+3.35430267E+00
-11.17500E-03,+3.82723141E+00,+3.35136316E+00
-11.15000E-03,+3.79378762E+00,+3.34998106E+00
-11.12500E-03,+3.78803209E+00,+3.34946600E+00
-11.10000E-03,+3.74270813E+00,+3.34560924E+00
-11.07500E-03,+3.72361038E+00,+3.34441578E+00
-11.05000E-03,+3.71687925E+00,+3.34369968E+00
-11.02500E-03,+3.68462915E+00,+3.34060926E+00
-11.00000E-03,+3.67842180E+00,+3.33916449E+00
-10.97500E-03,+3.64228090E+00,+3.33490565E+00
-10.95000E-03,+3.61743119E+00,+3.33205395E+00
-10.92500E-03,+3.62259502E+00,+3.33128761E+00
-10.90000E-03,+3.58990602E+00,+3.32868719E+00
-10.87500E-03,+3.56761787E+00,+3.32999370E+00
-10.85000E-03,+3.55035840E+00,+3.32584795E+00
-10.82500E-03,+3.52277061E+00,+3.32518208E+00
-10.80000E-03,+3.51943977E+00,+3.32361176E+00
-10.77500E-03,+3.49415228E+00,+3.32082283E+00
-10.75000E-03,+3.46265592E+00,+3.31805911E+00
-10.72500E-03,+3.46072256E+00,+3.31749379E+00
-10.70000E-03,+3.43292141E+00,+3.31581024E+00
-10.67500E-03,+3.41785693E+00,+3.31332273E+00
-10.65000E-03,+3.40774451E+00,+3.31130019E+00
-10.62500E-03,+3.36228091E+00,+3.30826000E+00
-10.60000E-03,+3.36236769E+00,+3.30730517E+00
-10.57500E-03,+3.33929083E+00,+3.30586054E+00
-10.55000E-03,+3.30621143E+00,+3.30411417E+00
-10.52500E-03,+3.29415117E+00,+3.30243091E+00
-10.50000E-03,+3.25091141E+00,+3.29852383E+00
-10.47500E-03,+3.22447840E+00,+3.30033281E+00
-10.45000E-03,+3.20881359E+00,+3.29695348E+00
-10.42500E-03,+3.15725482E+00,+3.29520727E+00
-10.40000E-03,+3.12667557E+00,+3.29357413E+00
-10.37500E-03,+3.09877543E+00,+3.29261940E+00
-10.35000E-03,+3.05583593E+00,+3.29020723E+00
-10.32500E-03,+3.04149990E+00,+3.28687809E+00
-10.30000E-03,+3.00462990E+00,+3.28486812E+00
-10.27500E-03,+2.95084682E+00,+3.28131272E+00
-10.25000E-03,+2.92867378E+00,+3.28049621E+00
-10.22500E-03,+2.89821045E+00,+3.28013189E+00
-10.20000E-03,+2.85971734E+00,+3.27643848E+00
-10.17500E-03,+2.84472845E+00,+3.27670218E+00
-10.15000E-03,+2.79966687E+00,+3.27408910E+00
-10.12500E-03,+2.74707767E+00,+3.27396360E+00
-10.10000E-03,+2.72189039E+00,+3.27157666E+00
-10.07500E-03,+2.68445418E+00,+3.27055903E+00
-10.05000E-03,+2.64794518E+00,+3.26778252E+00
-10.02500E-03,+2.61606030E+00,+3.26543343E+00
-10.00000E-03,+2.56642603E+00,+3.26491821E+00
-9.97500E-03,+2.51794446E+00,+3.26187808E+00
-9.95000E-03,+2.48788307E+00,+3.26030774E+00
-9.92500E-03,+2.45158996E+00,+3.26135055E+00
-9.90000E-03,+2.41295765E+00,+3.25721722E+00
-9.87500E-03,+2.38683910E+00,+3.25694078E+00
-9.85000E-03,+2.33764461E+00,+3.25366207E+00
-9.82500E-03,+2.30224118E+00,+3.25393850E+00
-9.80000E-03,+2.27107415E+00,+3.24980529E+00
-9.77500E-03,+2.22858721E+00,+3.24813440E+00
-9.75000E-03,+2.19506824E+00,+3.24544595E+00
-9.72500E-03,+2.16786940E+00,+3.24481780E+00
-9.70000E-03,+2.11896373E+00,+3.24408911E+00
-9.67500E-03,+2.08319597E+00,+3.24167710E+00
-9.65000E-03,+2.05518178E+00,+3.24024487E+00
-9.62500E-03,+2.01843653E+00,+3.23646340E+00
-9.60000E-03,+1.98496805E+00,+3.23508162E+00
-9.57500E-03,+1.95886166E+00,+3.23445348E+00
-9.55000E-03,+1.91529509E+00,+3.23383781E+00
-9.52500E-03,+1.86820832E+00,+3.22829758E+00
-9.50000E-03,+1.84783242E+00,+3.22986803E+00
-9.47500E-03,+1.81277097E+00,+3.22906411E+00
-9.45000E-03,+1.77131258E+00,+3.22583536E+00
-9.42500E-03,+1.74705269E+00,+3.22444081E+00
-9.40000E-03,+1.70672697E+00,+3.21994349E+00
-9.37500E-03,+1.65593619E+00,+3.22000625E+00
-9.35000E-03,+1.62337247E+00,+3.21608669E+00
-9.32500E-03,+1.58758197E+00,+3.21455396E+00
-9.30000E-03,+1.53896328E+00,+3.21495595E+00
-9.27500E-03,+1.50063328E+00,+3.21187801E+00
-9.25000E-03,+1.45939027E+00,+3.21064684E+00
-9.22500E-03,+1.40706675E+00,+3.20694104E+00
-9.20000E-03,+1.36926443E+00,+3.20657657E+00
-9.17500E-03,+1.32686577E+00,+3.20632537E+00
-9.15000E-03,+1.25465386E+00,+3.20420226E+00
-9.12500E-03,+1.18740439E+00,+3.20317203E+00
-9.10000E-03,+1.14633769E+00,+3.20086047E+00
-9.07500E-03,+1.12583605E+00,+3.19972978E+00
-9.05000E-03,+1.10554577E+00,+3.19838562E+00
-9.02500E-03,+1.04437788E+00,+3.19511932E+00
-9.00000E-03,+960.83515E-03,+3.19349878E+00
-8.97500E-03,+920.92259E-03,+3.19114944E+00
-8.95000E-03,+911.19902E-03,+3.19175239E+00
-8.92500E-03,+879.39105E-03,+3.18974239E+00
-8.90000E-03,+841.33690E-03,+3.18524484E+00
-8.87500E-03,+812.97085E-03,+3.18539564E+00
-8.85000E-03,+778.36079E-03,+3.18392595E+00
-8.82500E-03,+745.88511E-03,+3.18207896E+00
-8.80000E-03,+720.89745E-03,+3.18126255E+00
-8.77500E-03,+689.67944E-03,+3.17724242E+00
-8.75000E-03,+654.05146E-03,+3.17760675E+00
-8.72500E-03,+625.00600E-03,+3.17332288E+00
-8.70000E-03,+591.96606E-03,+3.17456654E+00
-8.67500E-03,+553.07096E-03,+3.16974240E+00
-8.65000E-03,+521.27429E-03,+3.16975499E+00
-8.62500E-03,+484.57898E-03,+3.16900107E+00
-8.60000E-03,+450.93570E-03,+3.16624992E+00
-8.57500E-03,+419.37795E-03,+3.16469219E+00
-8.55000E-03,+383.23462E-03,+3.16116186E+00
-8.52500E-03,+347.31728E-03,+3.16251870E+00
-8.50000E-03,+301.97807E-03,+3.15869968E+00
-8.47500E-03,+261.84019E-03,+3.15774493E+00
-8.45000E-03,+228.22207E-03,+3.15499368E+00
-8.42500E-03,+190.91026E-03,+3.15170198E+00
-8.40000E-03,+155.58370E-03,+3.15113686E+00
-8.37500E-03,+118.12142E-03,+3.14864937E+00
-8.35000E-03,+81.92799E-03,+3.14739312E+00
-8.32500E-03,+50.55861E-03,+3.14552136E+00
-8.30000E-03,+16.33757E-03,+3.14528242E+00
-8.27500E-03,-16.58942E-03,+3.14466701E+00
-8.25000E-03,-53.98899E-03,+3.14067192E+00
-8.22500E-03,-86.61467E-03,+3.13980526E+00
-8.20000E-03,-121.52674E-03,+3.13583539E+00
-8.17500E-03,-160.74782E-03,+3.13529524E+00
-8.15000E-03,-196.22530E-03,+3.13246866E+00
-8.12500E-03,-235.39613E-03,+3.13426486E+00
-8.10000E-03,-271.94133E-03,+3.13303404E+00
-8.07500E-03,-303.97648E-03,+3.12995594E+00
-8.05000E-03,-336.22522E-03,+3.12874993E+00
-8.02500E-03,-375.94891E-03,+3.12661428E+00
-8.00000E-03,-416.99148E-03,+3.12565949E+00
-7.97500E-03,-442.15495E-03,+3.12441568E+00
-7.95000E-03,-482.33070E-03,+3.12023223E+00
-7.92500E-03,-530.59720E-03,+3.11981781E+00
-7.90000E-03,-577.64495E-03,+3.11897606E+00
-7.87500E-03,-617.17963E-03,+3.11900124E+00
-7.85000E-03,-651.64001E-03,+3.11364965E+00
-7.82500E-03,-684.76804E-03,+3.11408912E+00
-7.80000E-03,-721.86592E-03,+3.10950371E+00
-7.77500E-03,-758.38627E-03,+3.10927753E+00
-7.75000E-03,-787.34308E-03,+3.10857418E+00
-7.72500E-03,-822.10436E-03,+3.10658919E+00
-7.70000E-03,-852.73300E-03,+3.10380022E+00
-7.67500E-03,-881.52663E-03,+3.10184039E+00
-7.65000E-03,-915.42145E-03,+3.10194089E+00
-7.62500E-03,-942.80809E-03,+3.09934043E+00
-7.60000E-03,-972.15459E-03,+3.09785797E+00
-7.57500E-03,-1.00464243E+00,+3.09439064E+00
-7.55000E-03,-1.03171568E+00,+3.09322234E+00
-7.52500E-03,-1.06283312E+00,+3.09117466E+00
-7.50000E-03,-1.10065944E+00,+3.08935298E+00
-7.47500E-03,-1.12853695E+00,+3.08829765E+00
-7.45000E-03,-1.15619957E+00,+3.08614926E+00
-7.42500E-03,-1.19084809E+00,+3.08578524E+00
-7.40000E-03,-1.22390162E+00,+3.08421478E+00
-7.37500E-03,-1.25543414E+00,+3.08238047E+00
-7.35000E-03,-1.29726757E+00,+3.07940334E+00
-7.32500E-03,-1.33186668E+00,+3.07926506E+00
-7.30000E-03,-1.36547147E+00,+3.07765711E+00
-7.27500E-03,-1.40338529E+00,+3.07423989E+00
-7.25000E-03,-1.47346207E+00,+3.07314690E+00
-7.22500E-03,-1.53131390E+00,+3.07352370E+00
-7.20000E-03,-1.56390090E+00,+3.07072227E+00
-7.17500E-03,-1.57775819E+00,+3.06883796E+00
-7.15000E-03,-1.59681601E+00,+3.06544578E+00
-7.12500E-03,-1.64701647E+00,+3.06479265E+00
-7.10000E-03,-1.71493138E+00,+3.06352389E+00
-7.07500E-03,-1.75900258E+00,+3.06337310E+00
-7.05000E-03,-1.79836094E+00,+3.05947860E+00
-7.02500E-03,-1.84174111E+00,+3.05881286E+00
-7.00000E-03,-1.86944199E+00,+3.05480524E+00
-6.97500E-03,-1.90950339E+00,+3.05478016E+00
-6.95000E-03,-1.96175234E+00,+3.05386303E+00
-6.92500E-03,-1.99725630E+00,+3.05157654E+00
-6.90000E-03,-2.03224350E+00,+3.04694101E+00
-6.87500E-03,-2.08495581E+00,+3.04820981E+00
-6.85000E-03,-2.11843717E+00,+3.04756898E+00
-6.82500E-03,-2.15226755E+00,+3.04557151E+00
-6.80000E-03,-2.19251810E+00,+3.04337315E+00
-6.77500E-03,-2.22495658E+00,+3.04161429E+00
-6.75000E-03,-2.24789745E+00,+3.03853655E+00
-6.72500E-03,-2.29789606E+00,+3.03695354E+00
-6.70000E-03,-2.35528432E+00,+3.03716695E+00
-6.67500E-03,-2.36926564E+00,+3.03371224E+00
-6.65000E-03,-2.38476664E+00,+3.03060914E+00
-6.62500E-03,-2.42333549E+00,+3.02923990E+00
-6.60000E-03,-2.46142737E+00,+3.03127498E+00
-6.57500E-03,-2.51493142E+00,+3.02912689E+00
-6.55000E-03,-2.56770867E+00,+3.02685298E+00
-6.52500E-03,-2.58939156E+00,+3.02402635E+00
-6.50000E-03,-2.61315878E+00,+3.02390074E+00
-6.47500E-03,-2.66398839E+00,+3.02124981E+00
-6.45000E-03,-2.69799783E+00,+3.01908918E+00
-6.42500E-03,-2.73396443E+00,+3.01927759E+00
-6.40000E-03,-2.78753281E+00,+3.01474227E+00
-6.37500E-03,-2.81466832E+00,+3.01567205E+00
-6.35000E-03,-2.83253069E+00,+3.01597357E+00
-6.32500E-03,-2.87514411E+00,+3.01151367E+00
-6.30000E-03,-2.91319888E+00,+3.00976763E+00
-6.27500E-03,-2.94437905E+00,+3.00911425E+00
-6.25000E-03,-2.99418867E+00,+3.00832283E+00
-6.22500E-03,-3.02160306E+00,+3.00611169E+00
-6.20000E-03,-3.02949052E+00,+3.00478018E+00
-6.17500E-03,-3.06240516E+00,+3.00376252E+00
-6.15000E-03,-3.09303537E+00,+3.00171459E+00
-6.12500E-03,-3.11045947E+00,+2.99864941E+00
-6.10000E-03,-3.15197766E+00,+2.99877495E+00
-6.07500E-03,-3.17172817E+00,+2.99642583E+00
-6.05000E-03,-3.19166356E+00,+2.99545861E+00
-6.02500E-03,-3.22187834E+00,+2.99307156E+00
-6.00000E-03,-3.24362607E+00,+2.99255631E+00
-5.97500E-03,-3.27307126E+00,+2.98885047E+00
-5.95000E-03,-3.30579663E+00,+2.98843584E+00
-5.92500E-03,-3.31179012E+00,+2.98421475E+00
-5.90000E-03,-3.33314583E+00,+2.98406405E+00
-5.87500E-03,-3.36573600E+00,+2.98407657E+00
-5.85000E-03,-3.38682917E+00,+2.98210436E+00
-5.82500E-03,-3.42178929E+00,+2.98151361E+00
-5.80000E-03,-3.44721711E+00,+2.97868711E+00
-5.77500E-03,-3.45330921E+00,+2.97878767E+00
-5.75000E-03,-3.49381272E+00,+2.97829775E+00
-5.72500E-03,-3.52371413E+00,+2.97583545E+00
-5.70000E-03,-3.54979265E+00,+2.97436564E+00
-5.67500E-03,-3.58825906E+00,+2.97261933E+00
-5.65000E-03,-3.60386445E+00,+2.96942838E+00
-5.62500E-03,-3.62610045E+00,+2.96372490E+00
-5.60000E-03,-3.67328642E+00,+2.96694109E+00
-5.57500E-03,-3.68341205E+00,+2.96663936E+00
-5.55000E-03,-3.70774378E+00,+2.96294596E+00
-5.52500E-03,-3.73778277E+00,+2.96246856E+00
-5.50000E-03,-3.73929185E+00,+2.95895103E+00
-5.47500E-03,-3.77618635E+00,+2.95815962E+00
-5.45000E-03,-3.80523459E+00,+2.95496855E+00
-5.42500E-03,-3.79545763E+00,+2.95593605E+00
-5.40000E-03,-3.83014296E+00,+2.95287056E+00
-5.37500E-03,-3.84262167E+00,+2.95254395E+00
-5.35000E-03,-3.84780787E+00,+2.95101124E+00
-5.32500E-03,-3.89470250E+00,+2.94864947E+00
-5.30000E-03,-3.87528255E+00,+2.94542069E+00
-5.27500E-03,-3.89166234E+00,+2.94579759E+00
-5.25000E-03,-3.92842540E+00,+2.94418956E+00
-5.22500E-03,-3.92592456E+00,+2.94034543E+00
-5.20000E-03,-3.96447600E+00,+2.94010691E+00
-5.17500E-03,-3.96767090E+00,+2.93829758E+00
-5.15000E-03,-3.95735329E+00,+2.93790834E+00
-5.12500E-03,-4.00399055E+00,+2.93495597E+00
-5.10000E-03,-3.99773317E+00,+2.93578531E+00
-5.07500E-03,-4.00964023E+00,+2.93106153E+00
-5.05000E-03,-4.01180340E+00,+2.92990576E+00
-5.02500E-03,-4.01105008E+00,+2.92910190E+00
-5.00000E-03,-4.02716539E+00,+2.92792090E+00
-4.97500E-03,-4.02175307E+00,+2.92567209E+00
-4.95000E-03,-4.01403759E+00,+2.92392579E+00
-4.92500E-03,-4.03665212E+00,+2.92334791E+00
-4.90000E-03,-4.03934182E+00,+2.92108679E+00
-4.87500E-03,-4.05838466E+00,+2.91881278E+00
-4.85000E-03,-4.06564675E+00,+2.91852387E+00
-4.82500E-03,-4.06237943E+00,+2.91553369E+00
-4.80000E-03,-4.07995659E+00,+2.91446610E+00
-4.77500E-03,-4.07784631E+00,+2.91269457E+00
-4.75000E-03,-4.08451518E+00,+2.91234279E+00
-4.72500E-03,-4.08763223E+00,+2.91261927E+00
-4.70000E-03,-4.08150239E+00,+2.90957904E+00
-4.67500E-03,-4.10576074E+00,+2.90795862E+00
-4.65000E-03,-4.10713030E+00,+2.90805903E+00
-4.62500E-03,-4.10926360E+00,+2.90405148E+00
-4.60000E-03,-4.11481830E+00,+2.90310927E+00
-4.57500E-03,-4.10959282E+00,+2.90166462E+00
-4.55000E-03,-4.13440183E+00,+2.89993086E+00
-4.52500E-03,-4.12559732E+00,+2.89784535E+00
-4.50000E-03,-4.12572083E+00,+2.89745600E+00
-4.47500E-03,-4.14451710E+00,+2.89481765E+00
-4.45000E-03,-4.13912765E+00,+2.89402629E+00
-4.42500E-03,-4.15318315E+00,+2.89305901E+00
-4.40000E-03,-4.15391392E+00,+2.88891337E+00
-4.37500E-03,-4.14054770E+00,+2.89086052E+00
-4.35000E-03,-4.17057260E+00,+2.88676495E+00
-4.32500E-03,-4.15783332E+00,+2.88562181E+00
-4.30000E-03,-4.16607270E+00,+2.88513169E+00
-4.27500E-03,-4.17180363E+00,+2.88422748E+00
-4.25000E-03,-4.16473050E+00,+2.88231779E+00
-4.22500E-03,-4.18818330E+00,+2.88116208E+00
-4.20000E-03,-4.17589839E+00,+2.87826004E+00
-4.17500E-03,-4.17941471E+00,+2.87515700E+00
-4.15000E-03,-4.18862542E+00,+2.87592332E+00
-4.12500E-03,-4.18131304E+00,+2.87327258E+00
-4.10000E-03,-4.19497979E+00,+2.87327258E+00
-4.07500E-03,-4.18633886E+00,+2.87001894E+00
-4.05000E-03,-4.18603521E+00,+2.86863686E+00
-4.02500E-03,-4.20532150E+00,+2.86694067E+00
-4.00000E-03,-4.19550883E+00,+2.86567221E+00
-3.97500E-03,-4.20590951E+00,+2.86588552E+00
-3.95000E-03,-4.20153996E+00,+2.86273235E+00
-3.92500E-03,-4.19978019E+00,+2.86225485E+00
-3.90000E-03,-4.22077402E+00,+2.85971737E+00
-3.87500E-03,-4.20379960E+00,+2.85945349E+00
-3.85000E-03,-4.20854802E+00,+2.85779516E+00
-3.82500E-03,-4.21451750E+00,+2.85529498E+00
-3.80000E-03,-4.21234259E+00,+2.85295853E+00
-3.77500E-03,-4.22317105E+00,+2.85196607E+00
-3.75000E-03,-4.20493206E+00,+2.85222987E+00
-3.72500E-03,-4.21454084E+00,+2.84934034E+00
-3.70000E-03,-4.22169092E+00,+2.84799643E+00
-3.67500E-03,-4.21430218E+00,+2.84721734E+00
-3.65000E-03,-4.22003059E+00,+2.84467980E+00
-3.62500E-03,-4.21184181E+00,+2.84456644E+00
-3.60000E-03,-4.22147554E+00,+2.84214188E+00
-3.57500E-03,-4.22422838E+00,+2.83813438E+00
-3.55000E-03,-4.21467848E+00,+2.83844840E+00
-3.52500E-03,-4.21966716E+00,+2.83795853E+00
-3.50000E-03,-4.21140202E+00,+2.83520737E+00
-3.47500E-03,-4.22101010E+00,+2.83623727E+00
-3.45000E-03,-4.21681525E+00,+2.83275751E+00
-3.42500E-03,-4.20033134E+00,+2.83192849E+00
-3.40000E-03,-4.21259443E+00,+2.82900129E+00
-3.37500E-03,-4.20888900E+00,+2.82810930E+00
-3.35000E-03,-4.21234150E+00,+2.82447871E+00
-3.32500E-03,-4.20648877E+00,+2.82630019E+00
-3.30000E-03,-4.19290918E+00,+2.82302133E+00
-3.27500E-03,-4.21397701E+00,+2.82271980E+00
-3.25000E-03,-4.19695401E+00,+2.82063444E+00
-3.22500E-03,-4.18951466E+00,+2.81890059E+00
-3.20000E-03,-4.19393924E+00,+2.81783290E+00
-3.17500E-03,-4.17911495E+00,+2.81789568E+00
-3.15000E-03,-4.19108515E+00,+2.81597344E+00
-3.12500E-03,-4.17289600E+00,+2.81297108E+00
-3.10000E-03,-4.16112269E+00,+2.81277014E+00
-3.07500E-03,-4.17056013E+00,+2.81128762E+00
-3.05000E-03,-4.14867490E+00,+2.80859928E+00
-3.02500E-03,-4.14313241E+00,+2.80711682E+00
-3.00000E-03,-4.12704218E+00,+2.80574746E+00
-2.97500E-03,-4.10153924E+00,+2.80666451E+00
-2.95000E-03,-4.10691764E+00,+2.80268210E+00
-2.92500E-03,-4.05437660E+00,+2.80098610E+00
-2.90000E-03,-4.04990301E+00,+2.79937832E+00
-2.87500E-03,-4.02164250E+00,+2.79984299E+00
-2.85000E-03,-3.98420188E+00,+2.79827267E+00
-2.82500E-03,-4.00761583E+00,+2.79692834E+00
-2.80000E-03,-3.94009337E+00,+2.79441582E+00
-2.77500E-03,-3.92143516E+00,+2.79430284E+00
-2.75000E-03,-3.92025975E+00,+2.79123729E+00
-2.72500E-03,-3.87518267E+00,+2.79064683E+00
-2.70000E-03,-3.87745287E+00,+2.78910173E+00
-2.67500E-03,-3.84218090E+00,+2.78720488E+00
-2.65000E-03,-3.80265434E+00,+2.78759410E+00
-2.62500E-03,-3.82044742E+00,+2.78332287E+00
-2.60000E-03,-3.78636349E+00,+2.78259423E+00
-2.57500E-03,-3.76663683E+00,+2.78220471E+00
-2.55000E-03,-3.74939124E+00,+2.78054633E+00
-2.52500E-03,-3.72371323E+00,+2.77885040E+00
-2.50000E-03,-3.72942651E+00,+2.77779511E+00
-2.47500E-03,-3.70102442E+00,+2.77668962E+00
-2.45000E-03,-3.66610968E+00,+2.77418948E+00
-2.42500E-03,-3.65729252E+00,+2.77342341E+00
-2.40000E-03,-3.63643966E+00,+2.77194094E+00
-2.37500E-03,-3.62484144E+00,+2.76856176E+00
-2.35000E-03,-3.61052018E+00,+2.76892574E+00
-2.32500E-03,-3.57350929E+00,+2.76702876E+00
-2.30000E-03,-3.56675216E+00,+2.76544585E+00
-2.27500E-03,-3.54076112E+00,+2.76358658E+00
-2.25000E-03,-3.52050704E+00,+2.76190325E+00
-2.22500E-03,-3.50015612E+00,+2.76069710E+00
-2.20000E-03,-3.45600011E+00,+2.76003125E+00
-2.17500E-03,-3.43559550E+00,+2.75789556E+00
-2.15000E-03,-3.41613819E+00,+2.75572228E+00
-2.12500E-03,-3.37930170E+00,+2.75511919E+00
-2.10000E-03,-3.35349678E+00,+2.75284543E+00
-2.07500E-03,-3.30282131E+00,+2.75158920E+00
-2.05000E-03,-3.27034578E+00,+2.74805921E+00
-2.02500E-03,-3.26828660E+00,+2.74533260E+00
-2.00000E-03,-3.21604919E+00,+2.74959184E+00
-1.97500E-03,-3.17821991E+00,+2.74558407E+00
-1.95000E-03,-3.15677744E+00,+2.74398879E+00
-1.92500E-03,-3.10576148E+00,+2.74240577E+00
-1.90000E-03,-3.07867325E+00,+2.74230525E+00
-1.87500E-03,-3.06485334E+00,+2.73853635E+00
-1.85000E-03,-3.00367379E+00,+2.74127524E+00
-1.82500E-03,-2.97144865E+00,+2.73609909E+00
-1.80000E-03,-2.94308484E+00,+2.73759419E+00
-1.77500E-03,-2.88896463E+00,+2.73393843E+00
-1.75000E-03,-2.86114708E+00,+2.73608658E+00
-1.72500E-03,-2.83261777E+00,+2.73243068E+00
-1.70000E-03,-2.77167538E+00,+2.73202897E+00
-1.67500E-03,-2.74752934E+00,+2.73166447E+00
-1.65000E-03,-2.71817318E+00,+2.72815936E+00
-1.62500E-03,-2.67088635E+00,+2.72741829E+00
-1.60000E-03,-2.64574509E+00,+2.72568450E+00
-1.57500E-03,-2.61888659E+00,+2.72498109E+00
-1.55000E-03,-2.55688917E+00,+2.72186557E+00
-1.52500E-03,-2.52913721E+00,+2.72121245E+00
-1.50000E-03,-2.50687900E+00,+2.72138814E+00
-1.47500E-03,-2.45852477E+00,+2.71846115E+00
-1.45000E-03,-2.42543132E+00,+2.71682779E+00
-1.42500E-03,-2.40239102E+00,+2.71731757E+00
-1.40000E-03,-2.34002994E+00,+2.71548382E+00
-1.37500E-03,-2.30492856E+00,+2.71246856E+00
-1.35000E-03,-2.28324790E+00,+2.71184042E+00
-1.32500E-03,-2.24304750E+00,+2.70956632E+00
-1.30000E-03,-2.20244196E+00,+2.70867470E+00
-1.27500E-03,-2.17511727E+00,+2.70486815E+00
-1.25000E-03,-2.12861270E+00,+2.70650099E+00
-1.22500E-03,-2.09202663E+00,+2.70392576E+00
-1.20000E-03,-2.07180245E+00,+2.70397605E+00
-1.17500E-03,-2.03491940E+00,+2.70207904E+00
-1.15000E-03,-1.99525641E+00,+2.69759417E+00
-1.12500E-03,-1.97107183E+00,+2.69682788E+00
-1.10000E-03,-1.92509420E+00,+2.69616207E+00
-1.07500E-03,-1.88475292E+00,+2.69397608E+00
-1.05000E-03,-1.85833498E+00,+2.69393841E+00
-1.02500E-03,-1.81728082E+00,+2.69033274E+00
-1.00000E-03,-1.77521857E+00,+2.69117465E+00
-975.00E-06,-1.74196436E+00,+2.68788319E+00
-950.00E-06,-1.69014444E+00,+2.69006899E+00
-925.00E-06,-1.64262989E+00,+2.68844858E+00
-900.00E-06,-1.60888762E+00,+2.68647608E+00
-875.00E-06,-1.56341105E+00,+2.68338563E+00
-850.00E-06,-1.51814579E+00,+2.68204139E+00
-825.00E-06,-1.46795649E+00,+2.68319693E+00
