Tempo(s),Canal 1(V),Canal 2(V)
-12.72500E-03,+4.08596106E+00,-30.16959E-03
-12.70000E-03,+4.07854890E+00,-30.89820E-03
-12.67500E-03,+4.07214201E+00,-30.60937E-03
-12.65000E-03,+4.06677757E+00,-29.69220E-03
-12.62500E-03,+4.06027009E+00,-30.30779E-03
-12.60000E-03,+4.04530759E+00,-29.59169E-03
-12.57500E-03,+4.03111174E+00,-30.14448E-03
-12.55000E-03,+4.01042056E+00,-31.11189E-03
-12.52500E-03,+3.99273209E+00,-29.64189E-03
-12.50000E-03,+3.95241803E+00,-29.99384E-03
-12.47500E-03,+3.92153868E+00,-30.05658E-03
-12.45000E-03,+3.90153866E+00,-30.93593E-03
-12.42500E-03,+3.87364907E+00,-31.11184E-03
-12.40000E-03,+3.85057134E+00,-30.10679E-03
-12.37500E-03,+3.82446587E+00,-31.62689E-03
-12.35000E-03,+3.80075979E+00,-30.40837E-03
-12.32500E-03,+3.78019447E+00,-33.20978E-03
-12.30000E-03,+3.75883777E+00,-32.02898E-03
-12.27500E-03,+3.73815931E+00,-31.95356E-03
-12.25000E-03,+3.72358655E+00,-31.43838E-03
-12.22500E-03,+3.70555876E+00,-31.55155E-03
-12.20000E-03,+3.68238052E+00,-32.30520E-03
-12.17500E-03,+3.66950358E+00,-30.30779E-03
-12.15000E-03,+3.65378756E+00,-30.06909E-03
-12.12500E-03,+3.63325979E+00,-31.31288E-03
-12.10000E-03,+3.61550863E+00,-30.57172E-03
-12.07500E-03,+3.60005635E+00,-30.08167E-03
-12.05000E-03,+3.57991813E+00,-28.32300E-03
-12.02500E-03,+3.55940307E+00,-30.30779E-03
-12.00000E-03,+3.54016954E+00,-32.25512E-03
-11.97500E-03,+3.52121213E+00,-33.22238E-03
-11.95000E-03,+3.50298338E+00,-30.76008E-03
-11.92500E-03,+3.48229259E+00,-30.30779E-03
-11.90000E-03,+3.46648845E+00,-30.65962E-03
-11.87500E-03,+3.44676479E+00,-33.13433E-03
-11.85000E-03,+3.42663929E+00,-32.39318E-03
-11.82500E-03,+3.41195335E+00,-33.27269E-03
-11.80000E-03,+3.39131275E+00,-33.61182E-03
-11.77500E-03,+3.37243074E+00,-31.81538E-03
-11.75000E-03,+3.35336029E+00,-32.06651E-03
-11.72500E-03,+3.33132520E+00,-30.40837E-03
-11.70000E-03,+3.31282010E+00,-30.86057E-03
-11.67500E-03,+3.29935285E+00,-31.41322E-03
-11.65000E-03,+3.27754363E+00,-33.15948E-03
-11.62500E-03,+3.25637530E+00,-31.56407E-03
-11.60000E-03,+3.23606140E+00,-30.54647E-03
-11.57500E-03,+3.22035789E+00,-32.50628E-03
-11.55000E-03,+3.20006886E+00,-30.39556E-03
-11.52500E-03,+3.17558394E+00,-32.85816E-03
-11.50000E-03,+3.15285787E+00,-31.31283E-03
-11.47500E-03,+3.13679007E+00,-31.07413E-03
-11.45000E-03,+3.11324731E+00,-31.70224E-03
-11.42500E-03,+3.08739290E+00,-31.40080E-03
-11.40000E-03,+3.05954114E+00,-34.36560E-03
-11.37500E-03,+3.03721715E+00,-30.87307E-03
-11.35000E-03,+3.00755628E+00,-32.21730E-03
-11.32500E-03,+2.96589772E+00,-30.79771E-03
-11.30000E-03,+2.92201588E+00,-31.68965E-03
-11.27500E-03,+2.87738023E+00,-31.35052E-03
-11.25000E-03,+2.82019418E+00,-31.25002E-03
-11.22500E-03,+2.76156349E+00,-31.97862E-03
-11.20000E-03,+2.69937757E+00,-32.89565E-03
-11.17500E-03,+2.64353588E+00,-32.97109E-03
-11.15000E-03,+2.58746803E+00,-32.54388E-03
-11.12500E-03,+2.52320920E+00,-31.68967E-03
-11.10000E-03,+2.46797041E+00,-30.78532E-03
-11.07500E-03,+2.41240516E+00,-32.82035E-03
-11.05000E-03,+2.36072187E+00,-32.12929E-03
-11.02500E-03,+2.31217917E+00,-34.35299E-03
-11.00000E-03,+2.27314651E+00,-30.68471E-03
-10.97500E-03,+2.23040787E+00,-31.38826E-03
-10.95000E-03,+2.18495579E+00,-30.30779E-03
-10.92500E-03,+2.15614925E+00,-34.11444E-03
-10.90000E-03,+2.12233011E+00,-30.93593E-03
-10.87500E-03,+2.08853602E+00,-30.49624E-03
-10.85000E-03,+2.05853616E+00,-30.13192E-03
-10.82500E-03,+2.02599846E+00,-30.30779E-03
-10.80000E-03,+1.99138799E+00,-33.14690E-03
-10.77500E-03,+1.96790818E+00,-33.42339E-03
-10.75000E-03,+1.93998095E+00,-30.68466E-03
-10.72500E-03,+1.90738025E+00,-31.33796E-03
-10.70000E-03,+1.87460384E+00,-33.58672E-03
-10.67500E-03,+1.84309650E+00,-32.09170E-03
-10.65000E-03,+1.81676492E+00,-30.62186E-03
-10.62500E-03,+1.79663910E+00,-33.76251E-03
-10.60000E-03,+1.76725491E+00,-31.46359E-03
-10.57500E-03,+1.72888785E+00,-32.46849E-03
-10.55000E-03,+1.69930251E+00,-31.21224E-03
-10.52500E-03,+1.67151363E+00,-31.51375E-03
-10.50000E-03,+1.63281996E+00,-33.19719E-03
-10.47500E-03,+1.58773207E+00,-32.26765E-03
-10.45000E-03,+1.54400090E+00,-30.77257E-03
-10.42500E-03,+1.50701600E+00,-32.04136E-03
-10.40000E-03,+1.46305873E+00,-34.66706E-03
-10.37500E-03,+1.41140035E+00,-32.31791E-03
-10.35000E-03,+1.35416409E+00,-33.12190E-03
-10.32500E-03,+1.30186509E+00,-33.61174E-03
-10.30000E-03,+1.24599820E+00,-34.45363E-03
-10.27500E-03,+1.18923941E+00,-32.16699E-03
-10.25000E-03,+1.13351091E+00,-31.31272E-03
-10.22500E-03,+1.08165162E+00,-32.66969E-03
-10.20000E-03,+1.03970435E+00,-31.65202E-03
-10.17500E-03,+994.71691E-03,-31.62700E-03
-10.15000E-03,+952.87018E-03,-30.42075E-03
-10.12500E-03,+917.36777E-03,-30.55900E-03
-10.10000E-03,+883.05868E-03,-33.48627E-03
-10.07500E-03,+848.93813E-03,-32.24237E-03
-10.05000E-03,+812.10405E-03,-34.29019E-03
-10.02500E-03,+794.76722E-03,-33.66204E-03
-10.00000E-03,+761.46315E-03,-34.39062E-03
-9.97500E-03,+721.77729E-03,-32.04149E-03
-9.95000E-03,+697.43071E-03,-30.62186E-03
-9.92500E-03,+662.31744E-03,-30.94852E-03
-9.90000E-03,+626.87776E-03,-34.67961E-03
-9.87500E-03,+585.58376E-03,-33.13442E-03
-9.85000E-03,+544.16431E-03,-34.08921E-03
-9.82500E-03,+509.93059E-03,-32.93338E-03
-9.80000E-03,+466.02335E-03,-34.02635E-03
-9.77500E-03,+428.10882E-03,-33.59934E-03
-9.75000E-03,+388.59879E-03,-31.31279E-03
-9.72500E-03,+350.74715E-03,-34.47861E-03
-9.70000E-03,+310.18173E-03,-32.99631E-03
-9.67500E-03,+269.57887E-03,-32.41823E-03
-9.65000E-03,+231.67673E-03,-34.56665E-03
-9.62500E-03,+198.71192E-03,-33.69984E-03
-9.60000E-03,+162.94572E-03,-32.17975E-03
-9.57500E-03,+131.46310E-03,-32.04156E-03
-9.55000E-03,+96.57633E-03,-34.55397E-03
-9.52500E-03,+65.21950E-03,-30.45840E-03
-9.50000E-03,+30.37023E-03,-33.82548E-03
-9.47500E-03,-1.32565E-03,-33.18460E-03
-9.45000E-03,-35.39621E-03,-34.41578E-03
-9.42500E-03,-69.35333E-03,-33.96359E-03
-9.40000E-03,-106.63967E-03,-33.13442E-03
-9.37500E-03,-143.37357E-03,-34.07666E-03
-9.35000E-03,-181.07449E-03,-32.14197E-03
-9.32500E-03,-219.81820E-03,-32.56897E-03
-9.30000E-03,-255.68503E-03,-31.56407E-03
-9.27500E-03,-292.38100E-03,-32.64452E-03
-9.25000E-03,-325.97382E-03,-34.45341E-03
-9.22500E-03,-359.44124E-03,-34.65447E-03
-9.20000E-03,-403.29828E-03,-34.71743E-03
-9.17500E-03,-437.93377E-03,-39.64197E-03
-9.15000E-03,-472.24279E-03,-45.83572E-03
-9.12500E-03,-519.06441E-03,-58.76273E-03
-9.10000E-03,-566.02421E-03,-79.79295E-03
-9.07500E-03,-602.33075E-03,-103.04673E-03
-9.05000E-03,-638.23513E-03,-125.54675E-03
-9.02500E-03,-679.07685E-03,-158.05936E-03
-9.00000E-03,-721.07447E-03,-185.96131E-03
-8.97500E-03,-755.73528E-03,-212.29303E-03
-8.95000E-03,-789.62977E-03,-241.04930E-03
-8.92500E-03,-819.67999E-03,-264.57934E-03
-8.90000E-03,-849.54162E-03,-287.04163E-03
-8.87500E-03,-881.75281E-03,-316.61459E-03
-8.85000E-03,-908.13472E-03,-339.25297E-03
-8.82500E-03,-934.01418E-03,-361.21256E-03
-8.80000E-03,-961.51416E-03,-388.14727E-03
-8.77500E-03,-987.24268E-03,-411.01163E-03
-8.75000E-03,-1.01397641E+00,-434.51655E-03
-8.72500E-03,-1.04416479E+00,-457.58185E-03
-8.70000E-03,-1.07534584E+00,-486.87850E-03
-8.67500E-03,-1.10660201E+00,-514.76791E-03
-8.65000E-03,-1.13586089E+00,-540.67242E-03
-8.62500E-03,-1.16466738E+00,-566.17476E-03
-8.60000E-03,-1.19465491E+00,-592.45630E-03
-8.57500E-03,-1.22877554E+00,-626.14990E-03
-8.55000E-03,-1.26385087E+00,-656.61467E-03
-8.52500E-03,-1.29622522E+00,-691.53933E-03
-8.50000E-03,-1.33589867E+00,-728.29825E-03
-8.47500E-03,-1.37373777E+00,-764.19010E-03
-8.45000E-03,-1.41519510E+00,-803.86338E-03
-8.42500E-03,-1.45554695E+00,-841.66499E-03
-8.40000E-03,-1.49753189E+00,-879.99390E-03
-8.37500E-03,-1.53985588E+00,-918.37357E-03
-8.35000E-03,-1.58206714E+00,-957.92127E-03
-8.32500E-03,-1.62248167E+00,-1.00009466E+00
-8.30000E-03,-1.66687854E+00,-1.04062226E+00
-8.27500E-03,-1.70743122E+00,-1.08207951E+00
-8.25000E-03,-1.75128808E+00,-1.12377559E+00
-8.22500E-03,-1.79852417E+00,-1.16465495E+00
-8.20000E-03,-1.84981826E+00,-1.20625051E+00
-8.17500E-03,-1.89395147E+00,-1.25097399E+00
-8.15000E-03,-1.93660212E+00,-1.29342382E+00
-8.12500E-03,-1.98037115E+00,-1.33621294E+00
-8.10000E-03,-2.02435340E+00,-1.38194146E+00
-8.07500E-03,-2.06907704E+00,-1.42279555E+00
-8.05000E-03,-2.10965492E+00,-1.46371260E+00
-8.02500E-03,-2.15138859E+00,-1.50153945E+00
-8.00000E-03,-2.18709203E+00,-1.54079808E+00
-7.97500E-03,-2.22382573E+00,-1.57621268E+00
-7.95000E-03,-2.25400153E+00,-1.60597372E+00
-7.92500E-03,-2.28548376E+00,-1.64049650E+00
-7.90000E-03,-2.32353666E+00,-1.67426547E+00
-7.87500E-03,-2.36083581E+00,-1.70926535E+00
-7.85000E-03,-2.39885089E+00,-1.74465486E+00
-7.82500E-03,-2.43739355E+00,-1.78412722E+00
-7.80000E-03,-2.47980571E+00,-1.82182833E+00
-7.77500E-03,-2.51598669E+00,-1.85716736E+00
-7.75000E-03,-2.54965477E+00,-1.89261974E+00
-7.72500E-03,-2.58427809E+00,-1.92623783E+00
-7.70000E-03,-2.62635094E+00,-1.96528307E+00
-7.67500E-03,-2.66872526E+00,-2.00351181E+00
-7.65000E-03,-2.70544641E+00,-2.04089865E+00
-7.62500E-03,-2.73991862E+00,-2.07440369E+00
-7.60000E-03,-2.77700417E+00,-2.10787110E+00
-7.57500E-03,-2.81145154E+00,-2.14293366E+00
-7.55000E-03,-2.85083584E+00,-2.18049668E+00
-7.52500E-03,-2.88833581E+00,-2.21578537E+00
-7.50000E-03,-2.92195399E+00,-2.24890109E+00
-7.47500E-03,-2.95842358E+00,-2.28171510E+00
-7.45000E-03,-2.99287105E+00,-2.31814745E+00
-7.42500E-03,-3.02602408E+00,-2.34882580E+00
-7.40000E-03,-3.05631319E+00,-2.37911443E+00
-7.37500E-03,-3.08426544E+00,-2.40989344E+00
-7.35000E-03,-3.11676548E+00,-2.43961723E+00
-7.32500E-03,-3.14911471E+00,-2.47450427E+00
-7.30000E-03,-3.17787087E+00,-2.50525774E+00
-7.27500E-03,-3.20112465E+00,-2.52971768E+00
-7.25000E-03,-3.22924027E+00,-2.55989350E+00
-7.22500E-03,-3.25925288E+00,-2.58686578E+00
-7.20000E-03,-3.28465480E+00,-2.61082307E+00
-7.17500E-03,-3.31179047E+00,-2.63756949E+00
-7.15000E-03,-3.33539590E+00,-2.65706669E+00
-7.12500E-03,-3.35656428E+00,-2.67358675E+00
-7.10000E-03,-3.37809696E+00,-2.69591094E+00
-7.07500E-03,-3.39814716E+00,-2.71328542E+00
-7.05000E-03,-3.41984319E+00,-2.73596123E+00
-7.02500E-03,-3.44119996E+00,-2.75509429E+00
-7.00000E-03,-3.46378805E+00,-2.77766987E+00
-6.97500E-03,-3.48407687E+00,-2.79774520E+00
-6.95000E-03,-3.50597391E+00,-2.81895130E+00
-6.92500E-03,-3.52942849E+00,-2.84155183E+00
-6.90000E-03,-3.55643868E+00,-2.86809701E+00
-6.87500E-03,-3.58055931E+00,-2.89148901E+00
-6.85000E-03,-3.60187820E+00,-2.91171493E+00
-6.82500E-03,-3.62356179E+00,-2.93543365E+00
-6.80000E-03,-3.65102408E+00,-2.96509444E+00
-6.77500E-03,-3.67744368E+00,-2.99111206E+00
-6.75000E-03,-3.69601138E+00,-3.00945367E+00
-6.72500E-03,-3.71371261E+00,-3.03200388E+00
-6.70000E-03,-3.74177780E+00,-3.05715479E+00
-6.67500E-03,-3.76456660E+00,-3.08261964E+00
-6.65000E-03,-3.78548374E+00,-3.10253160E+00
-6.62500E-03,-3.80524509E+00,-3.12207930E+00
-6.60000E-03,-3.82792103E+00,-3.14607430E+00
-6.57500E-03,-3.85180284E+00,-3.16858688E+00
-6.55000E-03,-3.87171495E+00,-3.18852388E+00
-6.52500E-03,-3.88864976E+00,-3.20346112E+00
-6.50000E-03,-3.91152660E+00,-3.22540850E+00
-6.47500E-03,-3.92872518E+00,-3.24112464E+00
-6.45000E-03,-3.94666462E+00,-3.25858669E+00
-6.42500E-03,-3.96131293E+00,-3.27315990E+00
-6.40000E-03,-3.98297132E+00,-3.29424014E+00
-6.37500E-03,-3.99858686E+00,-3.30945371E+00
-6.35000E-03,-4.01272017E+00,-3.32175268E+00
-6.32500E-03,-4.02393860E+00,-3.33471749E+00
-6.30000E-03,-4.03725521E+00,-3.34807183E+00
-6.27500E-03,-4.05241852E+00,-3.36241844E+00
-6.25000E-03,-4.06328519E+00,-3.37484291E+00
-6.22500E-03,-4.06810931E+00,-3.37764462E+00
-6.20000E-03,-4.07751879E+00,-3.38970509E+00
-6.17500E-03,-4.08887557E+00,-3.39686563E+00
-6.15000E-03,-4.09450394E+00,-3.40160201E+00
-6.12500E-03,-4.10336048E+00,-3.40957930E+00
-6.10000E-03,-4.11053404E+00,-3.41862448E+00
-6.07500E-03,-4.11988083E+00,-3.42403895E+00
-6.05000E-03,-4.12740578E+00,-3.43431548E+00
-6.02500E-03,-4.13794611E+00,-3.44430289E+00
-6.00000E-03,-4.14663949E+00,-3.45254417E+00
-5.97500E-03,-4.15407684E+00,-3.45988097E+00
-5.95000E-03,-4.16392610E+00,-3.46999386E+00
-5.92500E-03,-4.17282035E+00,-3.47826015E+00
-5.90000E-03,-4.17917709E+00,-3.48357401E+00
-5.87500E-03,-4.18307155E+00,-3.48790818E+00
-5.85000E-03,-4.18738058E+00,-3.49320979E+00
-5.82500E-03,-4.18805902E+00,-3.49642590E+00
-5.80000E-03,-4.19145109E+00,-3.49983048E+00
-5.77500E-03,-4.19608670E+00,-3.50261937E+00
-5.75000E-03,-4.20179016E+00,-3.51083554E+00
-5.72500E-03,-4.20275745E+00,-3.51177760E+00
-5.70000E-03,-4.20450362E+00,-3.50901363E+00
-5.67500E-03,-4.20731787E+00,-3.51278277E+00
-5.65000E-03,-4.21309669E+00,-3.51998122E+00
-5.62500E-03,-4.21560927E+00,-3.52308413E+00
-5.60000E-03,-4.21420226E+00,-3.52378782E+00
-5.57500E-03,-4.21675244E+00,-3.52665200E+00
-5.55000E-03,-4.21975513E+00,-3.52672742E+00
-5.52500E-03,-4.22109910E+00,-3.52705397E+00
-5.50000E-03,-4.22289570E+00,-3.52886298E+00
-5.47500E-03,-4.22199128E+00,-3.52797128E+00
-5.45000E-03,-4.22293321E+00,-3.52967961E+00
-5.42500E-03,-4.22596090E+00,-3.53244328E+00
-5.40000E-03,-4.22808431E+00,-3.53385028E+00
-5.37500E-03,-4.22886299E+00,-3.53746851E+00
-5.35000E-03,-4.23157645E+00,-3.53775755E+00
-5.32500E-03,-4.23465460E+00,-3.54130021E+00
-5.30000E-03,-4.23754395E+00,-3.54221731E+00
-5.27500E-03,-4.24176508E+00,-3.54530777E+00
-5.25000E-03,-4.24393843E+00,-3.54890082E+00
-5.22500E-03,-4.24471725E+00,-3.55023239E+00
-5.20000E-03,-4.24681546E+00,-3.55491849E+00
-5.17500E-03,-4.25207912E+00,-3.55689062E+00
-5.15000E-03,-4.25050870E+00,-3.55667711E+00
-5.12500E-03,-4.25712941E+00,-3.55895087E+00
-5.10000E-03,-4.25647621E+00,-3.56219207E+00
-5.07500E-03,-4.25892590E+00,-3.56592341E+00
-5.05000E-03,-4.26016969E+00,-3.56597370E+00
-5.02500E-03,-4.26229273E+00,-3.56814699E+00
-5.00000E-03,-4.26240572E+00,-3.56799630E+00
-4.97500E-03,-4.26240573E+00,-3.56851121E+00
-4.95000E-03,-4.26427755E+00,-3.56999371E+00
-4.92500E-03,-4.26632532E+00,-3.56895100E+00
-4.90000E-03,-4.26460423E+00,-3.57005643E+00
-4.87500E-03,-4.26648873E+00,-3.56849875E+00
-4.85000E-03,-4.26746859E+00,-3.56965459E+00
-4.82500E-03,-4.26739319E+00,-3.57112421E+00
-4.80000E-03,-4.26666450E+00,-3.57324746E+00
-4.77500E-03,-4.26898851E+00,-3.57315949E+00
-4.75000E-03,-4.26881278E+00,-3.57484288E+00
-4.72500E-03,-4.26783282E+00,-3.57278264E+00
-4.70000E-03,-4.26706651E+00,-3.57410161E+00
-4.67500E-03,-4.26714190E+00,-3.57326006E+00
-4.65000E-03,-4.26947863E+00,-3.57176504E+00
-4.62500E-03,-4.26730509E+00,-3.57207911E+00
-4.60000E-03,-4.26398851E+00,-3.56940310E+00
-4.57500E-03,-4.26390058E+00,-3.56782028E+00
-4.55000E-03,-4.26075997E+00,-3.56788308E+00
-4.52500E-03,-4.25657641E+00,-3.56269464E+00
-4.50000E-03,-4.25562178E+00,-3.56215469E+00
-4.47500E-03,-4.25386294E+00,-3.55981763E+00
-4.45000E-03,-4.24975481E+00,-3.55511931E+00
-4.42500E-03,-4.24587304E+00,-3.55219216E+00
-4.40000E-03,-4.24053381E+00,-3.54906391E+00
-4.37500E-03,-4.23727990E+00,-3.54381271E+00
-4.35000E-03,-4.22799604E+00,-3.53537045E+00
-4.32500E-03,-4.22234305E+00,-3.52967961E+00
-4.30000E-03,-4.21274483E+00,-3.52033267E+00
-4.27500E-03,-4.20165190E+00,-3.50656387E+00
-4.25000E-03,-4.18897594E+00,-3.49299629E+00
-4.22500E-03,-4.17485518E+00,-3.47707892E+00
-4.20000E-03,-4.15390037E+00,-3.45946585E+00
-4.17500E-03,-4.11926450E+00,-3.42489258E+00
-4.15000E-03,-4.09329731E+00,-3.40021949E+00
-4.12500E-03,-4.07584762E+00,-3.38238029E+00
-4.10000E-03,-4.04803357E+00,-3.35636277E+00
-4.07500E-03,-4.02356142E+00,-3.33300852E+00
-4.05000E-03,-4.00493062E+00,-3.31177736E+00
-4.02500E-03,-3.97582245E+00,-3.28735540E+00
-4.00000E-03,-3.95455362E+00,-3.26353601E+00
-3.97500E-03,-3.93558389E+00,-3.24437794E+00
-3.95000E-03,-3.91276993E+00,-3.22441568E+00
-3.92500E-03,-3.89332253E+00,-3.20314672E+00
-3.90000E-03,-3.87439043E+00,-3.18559652E+00
-3.87500E-03,-3.85442802E+00,-3.16692795E+00
-3.85000E-03,-3.83856122E+00,-3.14965408E+00
-3.82500E-03,-3.81599818E+00,-3.13192790E+00
-3.80000E-03,-3.79937763E+00,-3.11133750E+00
-3.77500E-03,-3.78436532E+00,-3.09632526E+00
-3.75000E-03,-3.76994308E+00,-3.08087277E+00
-3.72500E-03,-3.74681494E+00,-3.05906377E+00
-3.70000E-03,-3.72699105E+00,-3.03779500E+00
-3.67500E-03,-3.71289557E+00,-3.02265671E+00
-3.65000E-03,-3.69800852E+00,-3.01014411E+00
-3.62500E-03,-3.67678995E+00,-2.98501863E+00
-3.60000E-03,-3.65794569E+00,-2.96603614E+00
-3.57500E-03,-3.64146326E+00,-2.94917687E+00
-3.55000E-03,-3.62624970E+00,-2.93344813E+00
-3.52500E-03,-3.60680233E+00,-2.91351089E+00
-3.50000E-03,-3.58464167E+00,-2.89205369E+00
-3.47500E-03,-3.57225489E+00,-2.87755627E+00
-3.45000E-03,-3.55219169E+00,-2.85814651E+00
-3.42500E-03,-3.52509368E+00,-2.83354865E+00
-3.40000E-03,-3.50788288E+00,-2.81386277E+00
-3.37500E-03,-3.49073464E+00,-2.79783260E+00
-3.35000E-03,-3.47351109E+00,-2.78148831E+00
-3.32500E-03,-3.45755628E+00,-2.76392548E+00
-3.30000E-03,-3.43234266E+00,-2.74256876E+00
-3.27500E-03,-3.41416445E+00,-2.72274464E+00
-3.25000E-03,-3.39575988E+00,-2.70869980E+00
-3.22500E-03,-3.37922717E+00,-2.69417684E+00
-3.20000E-03,-3.36135001E+00,-2.67464146E+00
-3.17500E-03,-3.33268201E+00,-2.65060922E+00
-3.15000E-03,-3.31319707E+00,-2.63087300E+00
-3.12500E-03,-3.29067182E+00,-2.61133746E+00
-3.10000E-03,-3.26996834E+00,-2.58895069E+00
-3.07500E-03,-3.24686536E+00,-2.56565938E+00
-3.05000E-03,-3.22161397E+00,-2.54323461E+00
-3.02500E-03,-3.19765648E+00,-2.51617417E+00
-3.00000E-03,-3.16366148E+00,-2.48451581E+00
-2.97500E-03,-3.12122419E+00,-2.43719156E+00
-2.95000E-03,-3.07393771E+00,-2.39147554E+00
-2.92500E-03,-3.02073431E+00,-2.33623680E+00
-2.90000E-03,-2.96809597E+00,-2.28353578E+00
-2.87500E-03,-2.91026934E+00,-2.23043268E+00
-2.85000E-03,-2.84695272E+00,-2.16869906E+00
-2.82500E-03,-2.79102322E+00,-2.11516898E+00
-2.80000E-03,-2.73623662E+00,-2.06151308E+00
-2.77500E-03,-2.67304556E+00,-2.00173914E+00
-2.75000E-03,-2.61761846E+00,-1.95021923E+00
-2.72500E-03,-2.57000557E+00,-1.90255601E+00
-2.70000E-03,-2.51976667E+00,-1.85266880E+00
-2.67500E-03,-2.46358602E+00,-1.80088516E+00
-2.65000E-03,-2.41964123E+00,-1.76035738E+00
-2.62500E-03,-2.38263138E+00,-1.72113617E+00
-2.60000E-03,-2.34151322E+00,-1.68627450E+00
-2.57500E-03,-2.30721672E+00,-1.65221675E+00
-2.55000E-03,-2.26764400E+00,-1.61377455E+00
-2.52500E-03,-2.23146316E+00,-1.57890016E+00
-2.50000E-03,-2.20398803E+00,-1.54758112E+00
-2.47500E-03,-2.17003107E+00,-1.51480476E+00
-2.45000E-03,-2.13758106E+00,-1.48123667E+00
-2.42500E-03,-2.11026973E+00,-1.45557119E+00
-2.40000E-03,-2.08406372E+00,-1.42969174E+00
-2.37500E-03,-2.05474207E+00,-1.40147549E+00
-2.35000E-03,-2.02155110E+00,-1.36886260E+00
-2.32500E-03,-1.99602329E+00,-1.34072186E+00
-2.30000E-03,-1.97240553E+00,-1.31781993E+00
-2.27500E-03,-1.94676462E+00,-1.29332239E+00
-2.25000E-03,-1.91730496E+00,-1.26692787E+00
-2.22500E-03,-1.89070930E+00,-1.23892544E+00
-2.20000E-03,-1.85587257E+00,-1.21089779E+00
-2.17500E-03,-1.82079730E+00,-1.17472948E+00
-2.15000E-03,-1.78310870E+00,-1.14082220E+00
-2.12500E-03,-1.74412612E+00,-1.10518151E+00
-2.10000E-03,-1.70407594E+00,-1.06682721E+00
-2.07500E-03,-1.65395021E+00,-1.02171416E+00
-2.05000E-03,-1.60505563E+00,-974.36466E-03
-2.02500E-03,-1.55528197E+00,-923.78686E-03
-2.00000E-03,-1.50442743E+00,-879.23941E-03
-1.97500E-03,-1.44789509E+00,-825.40766E-03
-1.95000E-03,-1.38636245E+00,-771.58853E-03
-1.92500E-03,-1.34015627E+00,-721.31215E-03
-1.90000E-03,-1.28531955E+00,-670.87250E-03
-1.87500E-03,-1.23602327E+00,-620.75960E-03
-1.85000E-03,-1.19511869E+00,-584.59127E-03
-1.82500E-03,-1.14940263E+00,-542.81968E-03
-1.80000E-03,-1.10869893E+00,-507.24206E-03
-1.77500E-03,-1.07039525E+00,-471.95297E-03
-1.75000E-03,-1.03407617E+00,-439.85507E-03
-1.72500E-03,-1.00675205E+00,-417.30491E-03
-1.70000E-03,-968.14636E-03,-387.45570E-03
-1.67500E-03,-938.24710E-03,-353.93802E-03
-1.65000E-03,-910.34518E-03,-333.47340E-03
-1.62500E-03,-875.21935E-03,-305.87277E-03
-1.60000E-03,-842.90770E-03,-275.50839E-03
-1.57500E-03,-806.73953E-03,-245.33260E-03
-1.55000E-03,-771.56357E-03,-215.48330E-03
-1.52500E-03,-733.49821E-03,-189.64163E-03
-1.50000E-03,-690.79719E-03,-151.97808E-03
-1.47500E-03,-647.80729E-03,-123.08390E-03
-1.45000E-03,-609.05103E-03,-95.04359E-03
-1.42500E-03,-567.98290E-03,-71.51355E-03
-1.40000E-03,-526.31223E-03,-49.32763E-03
-1.37500E-03,-483.88762E-03,-36.84038E-03
-1.35000E-03,-445.87254E-03,-31.96612E-03
-1.32500E-03,-412.41775E-03,-28.73744E-03
-1.30000E-03,-378.54835E-03,-26.46344E-03
-1.27500E-03,-346.60108E-03,-25.11940E-03
-1.25000E-03,-312.65656E-03,-24.96859E-03
-1.22500E-03,-284.18931E-03,-25.91080E-03
-1.20000E-03,-253.41038E-03,-23.25990E-03
-1.17500E-03,-220.78470E-03,-25.42080E-03
-1.15000E-03,-188.63633E-03,-25.34539E-03
-1.12500E-03,-157.12864E-03,-26.97850E-03
-1.10000E-03,-119.72931E-03,-25.29524E-03
-1.07500E-03,-83.33484E-03,-22.68205E-03
-1.05000E-03,-46.38745E-03,-24.96859E-03
-1.02500E-03,-9.81730E-03,-25.10677E-03
-1.00000E-03,+27.29319E-03,-26.28756E-03
-975.00E-06,+65.84862E-03,-24.49124E-03
-950.00E-06,+101.64017E-03,-26.32545E-03
-925.00E-06,+140.68527E-03,-27.66969E-03
-900.00E-06,+173.37362E-03,-25.25739E-03
-875.00E-06,+212.34345E-03,-23.52376E-03
-850.00E-06,+252.23064E-03,-24.69217E-03
-825.00E-06,+286.18763E-03,-26.37546E-03
-800.00E-06,+322.64522E-03,-24.13950E-03
-775.00E-06,+368.18523E-03,-26.46368E-03
-750.00E-06,+408.95151E-03,-25.28266E-03
-725.00E-06,+442.15523E-03,-26.07399E-03
-700.00E-06,+481.38890E-03,-26.42575E-03
-675.00E-06,+520.67259E-03,-25.79778E-03
-650.00E-06,+556.97933E-03,-24.96859E-03
-625.00E-06,+597.20531E-03,-25.28266E-03
-600.00E-06,+626.31332E-03,-26.07418E-03
-575.00E-06,+659.37855E-03,-27.60688E-03
-550.00E-06,+686.91643E-03,-26.22487E-03
-525.00E-06,+718.29813E-03,-25.33303E-03
-500.00E-06,+745.19502E-03,-26.22478E-03
-475.00E-06,+772.36842E-03,-28.68711E-03
-450.00E-06,+803.63751E-03,-26.92835E-03
-425.00E-06,+831.35080E-03,-24.88067E-03
-400.00E-06,+859.65487E-03,-25.57174E-03
-375.00E-06,+889.73029E-03,-26.72746E-03
