Tempo(s),Canal 1(V),Canal 2(V)
-800.00E-06,-1.45584641E+00,+3.49882530E+00
-775.00E-06,-1.37668880E+00,+3.49857410E+00
-750.00E-06,-1.31981672E+00,+3.49833546E+00
-725.00E-06,-1.29671417E+00,+3.49844853E+00
-700.00E-06,-1.28362430E+00,+3.49778268E+00
-675.00E-06,-1.22884979E+00,+3.49975491E+00
-650.00E-06,-1.15948935E+00,+3.49674004E+00
-625.00E-06,-1.10097250E+00,+3.49795864E+00
-600.00E-06,-1.06768168E+00,+3.49922746E+00
-575.00E-06,-1.04695256E+00,+3.49937837E+00
-550.00E-06,-1.02184001E+00,+3.49764443E+00
-525.00E-06,-977.65704E-03,+3.49764443E+00
-500.00E-06,-947.76935E-03,+3.49864957E+00
-475.00E-06,-924.43996E-03,+3.50073481E+00
-450.00E-06,-892.79488E-03,+3.50015700E+00
-425.00E-06,-861.17384E-03,+3.50078514E+00
-400.00E-06,-843.03319E-03,+3.49749353E+00
-375.00E-06,-805.05647E-03,+3.49921488E+00
-350.00E-06,-776.11153E-03,+3.49787062E+00
-325.00E-06,-746.16140E-03,+3.49900129E+00
-300.00E-06,-713.25968E-03,+3.49918968E+00
-275.00E-06,-677.60582E-03,+3.49940342E+00
-250.00E-06,-644.94279E-03,+3.49852379E+00
-225.00E-06,-605.19426E-03,+3.49820967E+00
-200.00E-06,-568.87486E-03,+3.49925255E+00
-175.00E-06,-530.05576E-03,+3.49749360E+00
-150.00E-06,-485.72138E-03,+3.49648850E+00
-125.00E-06,-440.60849E-03,+3.50040837E+00
-100.00E-06,-407.36768E-03,+3.50015700E+00
-75.00E-06,-372.25429E-03,+3.49827258E+00
-50.00E-06,-338.42282E-03,+3.50006898E+00
-25.00E-06,-299.08881E-03,+3.49704167E+00
+0.0E+00,-264.91776E-03,+3.49764457E+00
+25.00E-06,-230.15651E-03,+3.50006921E+00
+50.00E-06,-190.01815E-03,+3.49795851E+00
+75.00E-06,-151.67659E-03,+3.50062180E+00
+100.00E-06,-115.42037E-03,+3.49967948E+00
+125.00E-06,-78.61121E-03,+3.50009416E+00
+150.00E-06,-43.68651E-03,+3.49736811E+00
+175.00E-06,-6.37485E-03,+3.49823491E+00
+200.00E-06,+26.82859E-03,+3.49918987E+00
+225.00E-06,+65.32099E-03,+3.49645087E+00
+250.00E-06,+101.60263E-03,+3.49689074E+00
+275.00E-06,+139.44148E-03,+3.49812178E+00
+300.00E-06,+173.38630E-03,+3.49856150E+00
+325.00E-06,+216.30093E-03,+3.49637536E+00
+350.00E-06,+249.99417E-03,+3.49638815E+00
+375.00E-06,+278.98904E-03,+3.49984303E+00
+400.00E-06,+321.26325E-03,+3.49820966E+00
+425.00E-06,+364.66796E-03,+3.49638815E+00
+450.00E-06,+408.17262E-03,+3.49690317E+00
+475.00E-06,+440.79823E-03,+3.49753155E+00
+500.00E-06,+475.15719E-03,+3.49663923E+00
+525.00E-06,+508.61236E-03,+3.49890072E+00
+550.00E-06,+544.85619E-03,+3.49684047E+00
+575.00E-06,+582.14239E-03,+3.49761943E+00
+600.00E-06,+617.58201E-03,+3.49658924E+00
+625.00E-06,+649.34112E-03,+3.49733036E+00
+650.00E-06,+684.91867E-03,+3.49981806E+00
+675.00E-06,+714.91903E-03,+3.49627505E+00
+700.00E-06,+745.04468E-03,+3.49784558E+00
+725.00E-06,+776.99128E-03,+3.49755653E+00
+750.00E-06,+810.20750E-03,+3.49814711E+00
+775.00E-06,+833.02226E-03,+3.49764443E+00
+800.00E-06,+867.05431E-03,+3.49751871E+00
+825.00E-06,+897.80870E-03,+3.49717943E+00
+850.00E-06,+924.47931E-03,+3.49691585E+00
+875.00E-06,+955.68458E-03,+3.49814683E+00
+900.00E-06,+989.16456E-03,+3.49734285E+00
+925.00E-06,+1.01500709E+00,+3.49612437E+00
+950.00E-06,+1.04293311E+00,+3.49764443E+00
+975.00E-06,+1.08434102E+00,+3.49920214E+00
+1.00000E-03,+1.12051003E+00,+3.49820982E+00
+1.02500E-03,+1.15278384E+00,+3.49907658E+00
+1.05000E-03,+1.19254400E+00,+3.49712960E+00
+1.07500E-03,+1.24465509E+00,+3.49981762E+00
+1.10000E-03,+1.30414050E+00,+3.50029547E+00
+1.12500E-03,+1.36435344E+00,+3.49814709E+00
+1.15000E-03,+1.38393921E+00,+3.50015700E+00
+1.17500E-03,+1.39468048E+00,+3.49754375E+00
+1.20000E-03,+1.42603692E+00,+3.49759443E+00
+1.22500E-03,+1.48087381E+00,+3.49804661E+00
+1.25000E-03,+1.53407795E+00,+3.49827258E+00
+1.27500E-03,+1.58172753E+00,+3.49758152E+00
+1.30000E-03,+1.61681598E+00,+3.49764443E+00
+1.32500E-03,+1.65198005E+00,+3.49775736E+00
+1.35000E-03,+1.68911479E+00,+3.49797135E+00
+1.37500E-03,+1.73941589E+00,+3.49940309E+00
+1.40000E-03,+1.77584940E+00,+3.49900138E+00
+1.42500E-03,+1.81661420E+00,+3.49890072E+00
+1.45000E-03,+1.86125102E+00,+3.49709151E+00
+1.47500E-03,+1.90008329E+00,+3.49932797E+00
+1.50000E-03,+1.93702969E+00,+3.49927756E+00
+1.52500E-03,+1.97944085E+00,+3.49723001E+00
+1.55000E-03,+2.00892635E+00,+3.50063426E+00
+1.57500E-03,+2.03918935E+00,+3.49956677E+00
+1.60000E-03,+2.07710425E+00,+3.49828522E+00
+1.62500E-03,+2.12208060E+00,+3.49726751E+00
+1.65000E-03,+2.16439208E+00,+3.49631286E+00
+1.67500E-03,+2.19337289E+00,+3.49834812E+00
+1.70000E-03,+2.21679014E+00,+3.49822247E+00
+1.72500E-03,+2.24231779E+00,+3.49983039E+00
+1.75000E-03,+2.28395082E+00,+3.49864954E+00
+1.77500E-03,+2.33659031E+00,+3.49733036E+00
+1.80000E-03,+2.36507023E+00,+3.50015700E+00
+1.82500E-03,+2.39847322E+00,+3.49882519E+00
+1.85000E-03,+2.43702887E+00,+3.49794607E+00
+1.87500E-03,+2.47283455E+00,+3.49733045E+00
+1.90000E-03,+2.51959131E+00,+3.49849887E+00
+1.92500E-03,+2.56675359E+00,+3.49809686E+00
+1.95000E-03,+2.59860072E+00,+3.49924000E+00
+1.97500E-03,+2.62896337E+00,+3.49719209E+00
+2.00000E-03,+2.67119926E+00,+3.49965453E+00
+2.02500E-03,+2.69922884E+00,+3.49622509E+00
+2.05000E-03,+2.73648806E+00,+3.49988059E+00
+2.07500E-03,+2.78268313E+00,+3.49961678E+00
+2.10000E-03,+2.81567386E+00,+3.49765719E+00
+2.12500E-03,+2.83771955E+00,+3.49877507E+00
+2.15000E-03,+2.87765604E+00,+3.49829753E+00
+2.17500E-03,+2.89620129E+00,+3.49887557E+00
+2.20000E-03,+2.91874923E+00,+3.49916458E+00
+2.22500E-03,+2.96471817E+00,+3.49862459E+00
+2.25000E-03,+2.99211846E+00,+3.49877532E+00
+2.27500E-03,+3.01225463E+00,+3.49594824E+00
+2.30000E-03,+3.05063384E+00,+3.49990553E+00
+2.32500E-03,+3.07280904E+00,+3.49977990E+00
+2.35000E-03,+3.08748057E+00,+3.49729274E+00
+2.37500E-03,+3.12415337E+00,+3.49632525E+00
+2.40000E-03,+3.13922831E+00,+3.49753139E+00
+2.42500E-03,+3.15509332E+00,+3.49598644E+00
+2.45000E-03,+3.17852396E+00,+3.49697880E+00
+2.47500E-03,+3.19748288E+00,+3.49744335E+00
+2.50000E-03,+3.22597352E+00,+3.49764450E+00
+2.52500E-03,+3.25175379E+00,+3.49678999E+00
+2.55000E-03,+3.26779545E+00,+3.49944100E+00
+2.57500E-03,+3.28579715E+00,+3.49682775E+00
+2.60000E-03,+3.30785911E+00,+3.49868687E+00
+2.62500E-03,+3.32698006E+00,+3.49852381E+00
+2.65000E-03,+3.35918921E+00,+3.50005632E+00
+2.67500E-03,+3.38327350E+00,+3.50043340E+00
+2.70000E-03,+3.40847281E+00,+3.49910198E+00
+2.72500E-03,+3.43377603E+00,+3.49874979E+00
+2.75000E-03,+3.45939223E+00,+3.49827247E+00
+2.77500E-03,+3.49328488E+00,+3.49583541E+00
+2.80000E-03,+3.51761920E+00,+3.49774502E+00
+2.82500E-03,+3.53494296E+00,+3.49861175E+00
+2.85000E-03,+3.56465418E+00,+3.49866200E+00
+2.87500E-03,+3.58615124E+00,+3.49676508E+00
+2.90000E-03,+3.61054681E+00,+3.49731800E+00
+2.92500E-03,+3.64260571E+00,+3.49788296E+00
+2.95000E-03,+3.64865086E+00,+3.49686545E+00
+2.97500E-03,+3.66147467E+00,+3.49613679E+00
+3.00000E-03,+3.70210607E+00,+3.49959176E+00
+3.02500E-03,+3.70230634E+00,+3.49663930E+00
+3.05000E-03,+3.72146175E+00,+3.49775765E+00
+3.07500E-03,+3.74396470E+00,+3.49910176E+00
+3.10000E-03,+3.74505836E+00,+3.49679034E+00
+3.12500E-03,+3.78093465E+00,+3.49607408E+00
+3.15000E-03,+3.79140230E+00,+3.49729283E+00
+3.17500E-03,+3.79871053E+00,+3.49714203E+00
+3.20000E-03,+3.82329811E+00,+3.49576001E+00
+3.22500E-03,+3.82262153E+00,+3.49753135E+00
+3.25000E-03,+3.84280622E+00,+3.49927762E+00
+3.27500E-03,+3.85452848E+00,+3.49607408E+00
+3.30000E-03,+3.84149942E+00,+3.49707889E+00
+3.32500E-03,+3.86975477E+00,+3.49572241E+00
+3.35000E-03,+3.87533454E+00,+3.49677769E+00
+3.37500E-03,+3.87892529E+00,+3.49607408E+00
+3.40000E-03,+3.89249324E+00,+3.49671470E+00
+3.42500E-03,+3.89120083E+00,+3.49638815E+00
+3.45000E-03,+3.90269422E+00,+3.49682774E+00
+3.47500E-03,+3.91318591E+00,+3.49567201E+00
+3.50000E-03,+3.91447832E+00,+3.49682794E+00
+3.52500E-03,+3.93067161E+00,+3.49543358E+00
+3.55000E-03,+3.93042207E+00,+3.49706648E+00
+3.57500E-03,+3.93871178E+00,+3.49646357E+00
+3.60000E-03,+3.95048482E+00,+3.49858665E+00
+3.62500E-03,+3.94481705E+00,+3.49758164E+00
+3.65000E-03,+3.95763165E+00,+3.49859945E+00
+3.67500E-03,+3.95496952E+00,+3.49749366E+00
+3.70000E-03,+3.94979216E+00,+3.49782049E+00
+3.72500E-03,+3.95253072E+00,+3.49581029E+00
+3.75000E-03,+3.94802231E+00,+3.49733045E+00
+3.77500E-03,+3.95967945E+00,+3.49535818E+00
+3.80000E-03,+3.96963069E+00,+3.49778280E+00
+3.82500E-03,+3.97265637E+00,+3.49723006E+00
+3.85000E-03,+3.97970435E+00,+3.49696591E+00
+3.87500E-03,+3.97390198E+00,+3.49689084E+00
+3.90000E-03,+3.98249298E+00,+3.49829775E+00
+3.92500E-03,+3.98960546E+00,+3.49984293E+00
+3.95000E-03,+3.99147526E+00,+3.49818466E+00
+3.97500E-03,+4.00849872E+00,+3.49828534E+00
+4.00000E-03,+4.01115046E+00,+3.49946586E+00
+4.02500E-03,+4.02026941E+00,+3.49839843E+00
+4.05000E-03,+4.02421467E+00,+3.49864924E+00
+4.07500E-03,+4.02103569E+00,+3.49990597E+00
+4.10000E-03,+4.03010699E+00,+3.49863670E+00
+4.12500E-03,+4.03093645E+00,+3.49814697E+00
+4.15000E-03,+4.03598517E+00,+3.49707922E+00
+4.17500E-03,+4.03424011E+00,+3.49809665E+00
+4.20000E-03,+4.02655241E+00,+3.49985531E+00
+4.22500E-03,+4.04332370E+00,+3.50068482E+00
+4.25000E-03,+4.03897658E+00,+3.49795839E+00
+4.27500E-03,+4.03793229E+00,+3.49804649E+00
+4.30000E-03,+4.04299687E+00,+3.49946627E+00
+4.32500E-03,+4.04270756E+00,+3.49911426E+00
+4.35000E-03,+4.05234181E+00,+3.50140085E+00
+4.37500E-03,+4.04601160E+00,+3.49858665E+00
+4.40000E-03,+4.04793265E+00,+3.50143868E+00
+4.42500E-03,+4.05450436E+00,+3.50147643E+00
+4.45000E-03,+4.04936574E+00,+3.50097369E+00
+4.47500E-03,+4.05734185E+00,+3.50109921E+00
+4.50000E-03,+4.05568552E+00,+3.50235549E+00
+4.52500E-03,+4.05706665E+00,+3.50261922E+00
+4.55000E-03,+4.06510754E+00,+3.50373751E+00
+4.57500E-03,+4.05961693E+00,+3.50094825E+00
+4.60000E-03,+4.06172641E+00,+3.50259409E+00
+4.62500E-03,+4.06058495E+00,+3.50317228E+00
+4.65000E-03,+4.05699125E+00,+3.50229256E+00
+4.67500E-03,+4.06675162E+00,+3.50287075E+00
+4.70000E-03,+4.05445322E+00,+3.50440337E+00
+4.72500E-03,+4.05618634E+00,+3.50289562E+00
+4.75000E-03,+4.06272088E+00,+3.50398859E+00
+4.77500E-03,+4.05672730E+00,+3.50436577E+00
+4.80000E-03,+4.06187715E+00,+3.50542063E+00
+4.82500E-03,+4.05269569E+00,+3.50364948E+00
+4.85000E-03,+4.05191532E+00,+3.50250597E+00
+4.87500E-03,+4.05763279E+00,+3.50731782E+00
+4.90000E-03,+4.04881226E+00,+3.50436519E+00
+4.92500E-03,+4.04771930E+00,+3.50662673E+00
+4.95000E-03,+4.04334878E+00,+3.50609935E+00
+4.97500E-03,+4.04524414E+00,+3.50677732E+00
+5.00000E-03,+4.04506836E+00,+3.50738066E+00
+5.02500E-03,+4.03402578E+00,+3.50653886E+00
+5.05000E-03,+4.03415180E+00,+3.50844857E+00
+5.07500E-03,+4.03182882E+00,+3.50694103E+00
+5.10000E-03,+4.02741725E+00,+3.50749370E+00
+5.12500E-03,+4.02459118E+00,+3.50794592E+00
+5.15000E-03,+4.01079879E+00,+3.50779537E+00
+5.17500E-03,+4.01253148E+00,+3.50765702E+00
+5.20000E-03,+4.00622555E+00,+3.50769469E+00
+5.22500E-03,+3.99935178E+00,+3.50804649E+00
+5.25000E-03,+3.99331021E+00,+3.50505636E+00
+5.27500E-03,+3.98112515E+00,+3.50778256E+00
+5.30000E-03,+3.98222866E+00,+3.50769469E+00
+5.32500E-03,+3.96059639E+00,+3.51000643E+00
+5.35000E-03,+3.94295763E+00,+3.50769469E+00
+5.37500E-03,+3.92880075E+00,+3.50694082E+00
+5.40000E-03,+3.90871135E+00,+3.50740591E+00
+5.42500E-03,+3.89320720E+00,+3.50665211E+00
+5.45000E-03,+3.85592445E+00,+3.50794571E+00
+5.47500E-03,+3.82662362E+00,+3.50819743E+00
+5.50000E-03,+3.83175403E+00,+3.50800876E+00
+5.52500E-03,+3.79238111E+00,+3.50758164E+00
+5.55000E-03,+3.77565632E+00,+3.50621194E+00
+5.57500E-03,+3.75466759E+00,+3.50743058E+00
+5.60000E-03,+3.71710567E+00,+3.50553405E+00
+5.62500E-03,+3.72157411E+00,+3.50769469E+00
+5.65000E-03,+3.69105002E+00,+3.50817214E+00
+5.67500E-03,+3.66115961E+00,+3.50577236E+00
+5.70000E-03,+3.65092338E+00,+3.50568475E+00
+5.72500E-03,+3.61993208E+00,+3.50604874E+00
+5.75000E-03,+3.60932626E+00,+3.50769457E+00
+5.77500E-03,+3.59269388E+00,+3.50376281E+00
+5.80000E-03,+3.55918769E+00,+3.50743103E+00
+5.82500E-03,+3.55391276E+00,+3.50715446E+00
+5.85000E-03,+3.53211789E+00,+3.50797102E+00
+5.87500E-03,+3.51045700E+00,+3.50813417E+00
+5.90000E-03,+3.50153795E+00,+3.50658921E+00
+5.92500E-03,+3.46675386E+00,+3.50533302E+00
+5.95000E-03,+3.45857301E+00,+3.50593577E+00
+5.97500E-03,+3.44233127E+00,+3.50682783E+00
+6.00000E-03,+3.41039478E+00,+3.50700380E+00
+6.02500E-03,+3.39986619E+00,+3.50474219E+00
+6.05000E-03,+3.37424078E+00,+3.50576008E+00
+6.07500E-03,+3.34373759E+00,+3.50797104E+00
+6.10000E-03,+3.33406454E+00,+3.50349832E+00
+6.12500E-03,+3.30172721E+00,+3.50694109E+00
+6.15000E-03,+3.27118508E+00,+3.50558418E+00
+6.17500E-03,+3.24871240E+00,+3.50643840E+00
+6.20000E-03,+3.21799632E+00,+3.50653893E+00
+6.22500E-03,+3.20226567E+00,+3.50638813E+00
+6.25000E-03,+3.16661388E+00,+3.50518222E+00
+6.27500E-03,+3.12980331E+00,+3.50670225E+00
+6.30000E-03,+3.10560822E+00,+3.50666463E+00
+6.32500E-03,+3.07519580E+00,+3.50768207E+00
+6.35000E-03,+3.03942688E+00,+3.50738062E+00
+6.37500E-03,+3.01912496E+00,+3.50662692E+00
+6.40000E-03,+2.97262011E+00,+3.50726733E+00
+6.42500E-03,+2.94480347E+00,+3.50793343E+00
+6.45000E-03,+2.91816039E+00,+3.50550893E+00
+6.47500E-03,+2.87672736E+00,+3.50493075E+00
+6.50000E-03,+2.84123485E+00,+3.50524501E+00
+6.52500E-03,+2.80645039E+00,+3.50509426E+00
+6.55000E-03,+2.75881356E+00,+3.50609918E+00
+6.57500E-03,+2.73075873E+00,+3.50624984E+00
+6.60000E-03,+2.69885142E+00,+3.50413924E+00
+6.62500E-03,+2.65172628E+00,+3.50304649E+00
+6.65000E-03,+2.61369686E+00,+3.50501861E+00
+6.67500E-03,+2.57314708E+00,+3.50533266E+00
+6.70000E-03,+2.52332401E+00,+3.50486805E+00
+6.72500E-03,+2.50623719E+00,+3.50613687E+00
+6.75000E-03,+2.46611330E+00,+3.50537049E+00
+6.77500E-03,+2.41426365E+00,+3.50450388E+00
+6.80000E-03,+2.38022974E+00,+3.50555876E+00
+6.82500E-03,+2.34476773E+00,+3.50630041E+00
+6.85000E-03,+2.29783424E+00,+3.50361177E+00
+6.87500E-03,+2.28313270E+00,+3.50361199E+00
+6.90000E-03,+2.25122633E+00,+3.50712948E+00
+6.92500E-03,+2.19868615E+00,+3.50476758E+00
+6.95000E-03,+2.16367169E+00,+3.50540853E+00
+6.97500E-03,+2.13352320E+00,+3.50532041E+00
+7.00000E-03,+2.08847498E+00,+3.50455423E+00
+7.02500E-03,+2.06545724E+00,+3.50486805E+00
+7.05000E-03,+2.04547247E+00,+3.50499380E+00
+7.07500E-03,+1.99809676E+00,+3.50609948E+00
+7.10000E-03,+1.95726506E+00,+3.50420217E+00
+7.12500E-03,+1.93024374E+00,+3.50618710E+00
+7.15000E-03,+1.88706800E+00,+3.50528245E+00
+7.17500E-03,+1.85449094E+00,+3.50486805E+00
+7.20000E-03,+1.83510724E+00,+3.50503152E+00
+7.22500E-03,+1.78996922E+00,+3.50552152E+00
+7.25000E-03,+1.74720254E+00,+3.50373737E+00
+7.27500E-03,+1.71520572E+00,+3.50328536E+00
+7.30000E-03,+1.67269563E+00,+3.50359938E+00
+7.32500E-03,+1.63133765E+00,+3.50398891E+00
+7.35000E-03,+1.60470483E+00,+3.50738062E+00
+7.37500E-03,+1.55719212E+00,+3.50631270E+00
+7.40000E-03,+1.50935117E+00,+3.50637547E+00
+7.42500E-03,+1.47191446E+00,+3.50608680E+00
+7.45000E-03,+1.42509421E+00,+3.50623735E+00
+7.47500E-03,+1.38119883E+00,+3.50480536E+00
+7.50000E-03,+1.34280587E+00,+3.50738059E+00
+7.52500E-03,+1.28279428E+00,+3.50349861E+00
+7.55000E-03,+1.21226511E+00,+3.50288315E+00
+7.57500E-03,+1.15657479E+00,+3.50361177E+00
+7.60000E-03,+1.12966773E+00,+3.50550848E+00
+7.62500E-03,+1.10549627E+00,+3.50310906E+00
+7.65000E-03,+1.07531802E+00,+3.50400137E+00
+7.67500E-03,+997.20338E-03,+3.50309662E+00
+7.70000E-03,+930.74558E-03,+3.50431509E+00
+7.72500E-03,+903.83659E-03,+3.50374994E+00
+7.75000E-03,+884.51650E-03,+3.50229273E+00
+7.77500E-03,+848.97640E-03,+3.50410157E+00
+7.80000E-03,+825.25598E-03,+3.50332285E+00
+7.82500E-03,+784.94353E-03,+3.50397604E+00
+7.85000E-03,+750.62117E-03,+3.50496873E+00
+7.87500E-03,+720.12997E-03,+3.50442813E+00
+7.90000E-03,+690.40775E-03,+3.50326006E+00
+7.92500E-03,+656.19982E-03,+3.50400142E+00
+7.95000E-03,+628.48503E-03,+3.50349863E+00
+7.97500E-03,+594.74235E-03,+3.50542097E+00
+8.00000E-03,+559.64127E-03,+3.50310921E+00
+8.02500E-03,+523.12078E-03,+3.50406393E+00
+8.05000E-03,+493.81243E-03,+3.50602360E+00
+8.07500E-03,+458.82524E-03,+3.50405134E+00
+8.10000E-03,+428.22123E-03,+3.50369992E+00
+8.12500E-03,+393.37206E-03,+3.50329768E+00
+8.15000E-03,+356.39991E-03,+3.50251888E+00
+8.17500E-03,+317.74408E-03,+3.50339818E+00
+8.20000E-03,+276.94003E-03,+3.50329770E+00
+8.22500E-03,+238.47310E-03,+3.50307152E+00
+8.25000E-03,+206.24925E-03,+3.50405178E+00
+8.27500E-03,+169.99292E-03,+3.50298363E+00
+8.30000E-03,+133.91270E-03,+3.50543364E+00
+8.32500E-03,+97.84501E-03,+3.50284539E+00
+8.35000E-03,+63.53592E-03,+3.50537082E+00
+8.37500E-03,+28.17129E-03,+3.50310928E+00
+8.40000E-03,-10.68527E-03,+3.50261908E+00
+8.42500E-03,-45.82364E-03,+3.50327255E+00
+8.45000E-03,-80.43419E-03,+3.50322240E+00
+8.47500E-03,-119.30369E-03,+3.50425258E+00
+8.50000E-03,-155.18309E-03,+3.50405157E+00
+8.52500E-03,-193.54974E-03,+3.50412700E+00
+8.55000E-03,-234.12771E-03,+3.50298363E+00
+8.57500E-03,-272.14260E-03,+3.50349863E+00
+8.60000E-03,-307.29341E-03,+3.50387569E+00
+8.62500E-03,-341.30100E-03,+3.50373748E+00
+8.65000E-03,-376.62784E-03,+3.50530801E+00
+8.67500E-03,-415.97432E-03,+3.50391333E+00
+8.70000E-03,-447.38138E-03,+3.50351124E+00
+8.72500E-03,-483.13520E-03,+3.50677729E+00
+8.75000E-03,-530.62290E-03,+3.50612423E+00
+8.77500E-03,-573.46196E-03,+3.50425263E+00
+8.80000E-03,-614.79336E-03,+3.50224237E+00
+8.82500E-03,-646.96665E-03,+3.50397630E+00
+8.85000E-03,-682.15564E-03,+3.50369966E+00
+8.87500E-03,-717.74573E-03,+3.50581026E+00
+8.90000E-03,-753.93911E-03,+3.50578509E+00
+8.92500E-03,-783.90109E-03,+3.50274488E+00
+8.95000E-03,-817.00434E-03,+3.50601158E+00
+8.97500E-03,-849.63036E-03,+3.50329770E+00
+9.00000E-03,-878.29878E-03,+3.50424004E+00
+9.02500E-03,-907.77051E-03,+3.50322230E+00
+9.05000E-03,-937.28106E-03,+3.50518212E+00
+9.07500E-03,-964.51648E-03,+3.50266956E+00
+9.10000E-03,-998.28593E-03,+3.50359910E+00
+9.12500E-03,-1.03037223E+00,+3.50317197E+00
+9.15000E-03,-1.06130082E+00,+3.50266956E+00
+9.17500E-03,-1.09486813E+00,+3.50312177E+00
+9.20000E-03,-1.12445411E+00,+3.50298363E+00
+9.22500E-03,-1.14880005E+00,+3.50447876E+00
+9.25000E-03,-1.18558424E+00,+3.50304642E+00
+9.27500E-03,-1.22121378E+00,+3.50289564E+00
+9.30000E-03,-1.24995753E+00,+3.50269458E+00
+9.32500E-03,-1.28415218E+00,+3.50368733E+00
+9.35000E-03,-1.32373697E+00,+3.50382529E+00
+9.37500E-03,-1.35694190E+00,+3.50329762E+00
+9.40000E-03,-1.39378762E+00,+3.50277001E+00
+9.42500E-03,-1.45858728E+00,+3.50440294E+00
+9.45000E-03,-1.52950567E+00,+3.50450352E+00
+9.47500E-03,-1.55457974E+00,+3.50289574E+00
+9.50000E-03,-1.57352300E+00,+3.50323513E+00
+9.52500E-03,-1.59304697E+00,+3.50388807E+00
+9.55000E-03,-1.63314731E+00,+3.50328493E+00
+9.57500E-03,-1.69604967E+00,+3.50176493E+00
+9.60000E-03,-1.75493276E+00,+3.50364951E+00
+9.62500E-03,-1.78533437E+00,+3.50285798E+00
+9.65000E-03,-1.82152572E+00,+3.50274496E+00
+9.67500E-03,-1.86364926E+00,+3.49996869E+00
+9.70000E-03,-1.89364985E+00,+3.50493113E+00
+9.72500E-03,-1.93975415E+00,+3.50141328E+00
+9.75000E-03,-1.98985663E+00,+3.50279516E+00
+9.77500E-03,-2.02092598E+00,+3.50221727E+00
+9.80000E-03,-2.05901393E+00,+3.50244346E+00
+9.82500E-03,-2.10886240E+00,+3.50493046E+00
+9.85000E-03,-2.13900252E+00,+3.50327263E+00
+9.87500E-03,-2.17101034E+00,+3.50091058E+00
+9.90000E-03,-2.21393874E+00,+3.50146337E+00
+9.92500E-03,-2.24738311E+00,+3.50280783E+00
+9.95000E-03,-2.28481911E+00,+3.50480497E+00
+9.97500E-03,-2.33689003E+00,+3.50068458E+00
+10.00000E-03,-2.35851150E+00,+3.50141336E+00
+10.02500E-03,-2.36928945E+00,+3.50200392E+00
+10.05000E-03,-2.40182770E+00,+3.50171471E+00
+10.07500E-03,-2.45304916E+00,+3.50131302E+00
+10.10000E-03,-2.50098816E+00,+3.50025783E+00
+10.12500E-03,-2.55197753E+00,+3.50116178E+00
+10.15000E-03,-2.58136342E+00,+3.50266956E+00
+10.17500E-03,-2.60291988E+00,+3.50266956E+00
+10.20000E-03,-2.64759425E+00,+3.50161461E+00
+10.22500E-03,-2.69083817E+00,+3.50125018E+00
+10.25000E-03,-2.72936669E+00,+3.50254377E+00
+10.27500E-03,-2.77742995E+00,+3.50266956E+00
+10.30000E-03,-2.80562237E+00,+3.50102375E+00
+10.32500E-03,-2.83292031E+00,+3.50109921E+00
+10.35000E-03,-2.87501830E+00,+3.50142595E+00
+10.37500E-03,-2.91561208E+00,+3.50103607E+00
+10.40000E-03,-2.94882737E+00,+3.50294600E+00
+10.42500E-03,-2.99328389E+00,+3.50266956E+00
+10.45000E-03,-3.01834771E+00,+3.50236783E+00
+10.47500E-03,-3.02637458E+00,+3.50269463E+00
+10.50000E-03,-3.06460339E+00,+3.50292084E+00
+10.52500E-03,-3.09593834E+00,+3.50103626E+00
+10.55000E-03,-3.11621362E+00,+3.50147582E+00
+10.57500E-03,-3.15134896E+00,+3.49944081E+00
+10.60000E-03,-3.17568513E+00,+3.50101105E+00
+10.62500E-03,-3.18263435E+00,+3.50266934E+00
+10.65000E-03,-3.22160137E+00,+3.50215460E+00
+10.67500E-03,-3.24857676E+00,+3.50235549E+00
+10.70000E-03,-3.26390108E+00,+3.50175259E+00
+10.72500E-03,-3.29916286E+00,+3.50161426E+00
+10.75000E-03,-3.31630182E+00,+3.50266915E+00
+10.77500E-03,-3.31951895E+00,+3.50202883E+00
+10.80000E-03,-3.36852455E+00,+3.50217997E+00
+10.82500E-03,-3.38666694E+00,+3.50138846E+00
+10.85000E-03,-3.39984251E+00,+3.50215465E+00
+10.87500E-03,-3.44035701E+00,+3.50097383E+00
+10.90000E-03,-3.45425500E+00,+3.50076023E+00
+10.92500E-03,-3.47100015E+00,+3.49818489E+00
+10.95000E-03,-3.51711888E+00,+3.49986803E+00
+10.97500E-03,-3.53066123E+00,+3.50182805E+00
+11.00000E-03,-3.55474098E+00,+3.50160175E+00
+11.02500E-03,-3.59675314E+00,+3.50059697E+00
+11.05000E-03,-3.61043558E+00,+3.50181532E+00
+11.07500E-03,-3.64238011E+00,+3.50027015E+00
+11.10000E-03,-3.67851344E+00,+3.49903860E+00
+11.12500E-03,-3.68853600E+00,+3.50461705E+00
+11.15000E-03,-3.71572160E+00,+3.50014413E+00
+11.17500E-03,-3.74091277E+00,+3.50138827E+00
+11.20000E-03,-3.75907715E+00,+3.50161434E+00
+11.22500E-03,-3.78678887E+00,+3.50119977E+00
+11.25000E-03,-3.79412852E+00,+3.50266956E+00
+11.27500E-03,-3.80838382E+00,+3.50114943E+00
+11.30000E-03,-3.84157816E+00,+3.50089826E+00
+11.32500E-03,-3.85370136E+00,+3.50204142E+00
+11.35000E-03,-3.87350891E+00,+3.49937830E+00
+11.37500E-03,-3.88382626E+00,+3.50128731E+00
