Segundos(s),Canal 1(V),Canal 2(V)
+46.15000E-03,-16.87236202E+00,-2.43718595E+00
+46.20000E-03,-16.87236202E+00,-2.41206032E+00
+46.25000E-03,-16.92261327E+00,-2.61306535E+00
+46.30000E-03,-16.92261327E+00,-2.43718595E+00
+46.35000E-03,-17.22412081E+00,-2.41206032E+00
+46.40000E-03,-16.82211076E+00,-2.98994977E+00
+46.45000E-03,-16.92261327E+00,-2.18592967E+00
+46.50000E-03,-16.87236202E+00,-2.66331660E+00
+46.55000E-03,-16.92261327E+00,-2.58793972E+00
+46.60000E-03,-16.87236202E+00,-2.43718595E+00
+46.65000E-03,-17.22412081E+00,-2.26130655E+00
+46.70000E-03,-16.87236202E+00,-2.58793972E+00
+46.75000E-03,-16.87236202E+00,-2.21105529E+00
+46.80000E-03,-16.87236202E+00,-2.23618092E+00
+46.85000E-03,-16.87236202E+00,-2.41206032E+00
+46.90000E-03,-16.87236202E+00,-2.41206032E+00
+46.95000E-03,-16.87236202E+00,-2.58793972E+00
+47.00000E-03,-17.22412081E+00,-2.41206032E+00
+47.05000E-03,-17.22412081E+00,-2.58793972E+00
+47.10000E-03,-16.87236202E+00,-2.41206032E+00
+47.15000E-03,-17.22412081E+00,-2.41206032E+00
+47.20000E-03,-17.27437207E+00,-2.23618092E+00
+47.25000E-03,-16.52060322E+00,-2.58793972E+00
+47.30000E-03,-17.17386956E+00,-2.61306535E+00
+47.35000E-03,-17.27437207E+00,-2.61306535E+00
+47.40000E-03,-17.22412081E+00,-2.58793972E+00
+47.45000E-03,-16.87236202E+00,-2.43718595E+00
+47.50000E-03,-16.87236202E+00,-2.61306535E+00
+47.55000E-03,-16.52060322E+00,-2.41206032E+00
+47.60000E-03,-16.87236202E+00,-2.41206032E+00
+47.65000E-03,-16.87236202E+00,-2.43718595E+00
+47.70000E-03,-16.87236202E+00,-2.41206032E+00
+47.75000E-03,-16.87236202E+00,-2.58793972E+00
+47.80000E-03,-17.22412081E+00,-2.58793972E+00
+47.85000E-03,-16.87236202E+00,-2.58793972E+00
+47.90000E-03,-16.87236202E+00,-2.58793972E+00
+47.95000E-03,-16.52060322E+00,-2.58793972E+00
+48.00000E-03,-16.52060322E+00,-2.43718595E+00
+48.05000E-03,-16.92261327E+00,-2.41206032E+00
+48.10000E-03,-16.92261327E+00,-2.43718595E+00
+48.15000E-03,-16.52060322E+00,-2.61306535E+00
+48.20000E-03,-16.87236202E+00,-2.61306535E+00
+48.25000E-03,-16.87236202E+00,-2.43718595E+00
+48.30000E-03,-16.92261327E+00,-2.58793972E+00
+48.35000E-03,-16.92261327E+00,-2.43718595E+00
+48.40000E-03,-16.92261327E+00,-2.41206032E+00
+48.45000E-03,-16.52060322E+00,-2.41206032E+00
+48.50000E-03,-16.87236202E+00,-2.58793972E+00
+48.55000E-03,-16.87236202E+00,-2.58793972E+00
+48.60000E-03,-16.87236202E+00,-2.43718595E+00
+48.65000E-03,-16.82211076E+00,-2.61306535E+00
+48.70000E-03,-16.52060322E+00,-2.41206032E+00
+48.75000E-03,-17.27437207E+00,-2.58793972E+00
+48.80000E-03,-16.52060322E+00,-2.58793972E+00
+48.85000E-03,-16.87236202E+00,-2.58793972E+00
+48.90000E-03,-16.82211076E+00,-2.58793972E+00
+48.95000E-03,-16.52060322E+00,-2.43718595E+00
+49.00000E-03,-16.87236202E+00,-2.43718595E+00
+49.05000E-03,-16.92261327E+00,-2.43718595E+00
+49.10000E-03,-17.22412081E+00,-2.41206032E+00
+49.15000E-03,-16.87236202E+00,-2.41206032E+00
+49.20000E-03,-17.22412081E+00,-2.26130655E+00
+49.25000E-03,-16.92261327E+00,-2.43718595E+00
+49.30000E-03,-16.82211076E+00,-2.43718595E+00
+49.35000E-03,-16.87236202E+00,-2.58793972E+00
+49.40000E-03,-16.87236202E+00,-2.43718595E+00
+49.45000E-03,-16.87236202E+00,-2.61306535E+00
+49.50000E-03,-11.19397001E+00,-2.21105529E+00
+49.55000E-03,-3.95778905E+00,-1.03015076E+00
+49.60000E-03,+2.02211049E+00,-175.87940E-03
+49.65000E-03,+6.09246228E+00,+804.02011E-03
+49.70000E-03,+9.61005025E+00,+1.23115579E+00
+49.75000E-03,+11.26834172E+00,+2.01005027E+00
